Item_ID,Weight,Value
1,103,4038
2,436,4552
3,861,1767
4,271,4896
5,107,1013
6,72,2832
7,701,2508
8,21,1524
9,615,2786
10,122,2557
11,467,3726
12,215,4577
13,331,1602
14,459,2409
15,88,341
16,373,2818
17,100,2497
18,872,4931
19,664,1726
20,131,1690
21,662,3268
22,309,4407
23,770,262
24,344,1443
25,492,406
26,414,2191
27,806,4438
28,386,244
29,192,4586
30,956,4108
31,277,561
32,161,4138
33,460,2726
34,314,594
35,22,1827
36,253,3230
37,748,3288
38,857,4074
39,561,134
40,475,3139
41,59,3920
42,511,73
43,682,4495
44,476,4226
45,700,2979
46,976,4362
47,783,1986
48,190,793
49,958,4260
50,687,95
51,958,1134
52,563,4918
53,876,238
54,567,2947
55,244,2531
56,832,1961
57,505,1049
58,131,2530
59,485,2965
60,819,964
61,647,537
62,21,4224
63,841,3680
64,167,4188
65,274,3725
66,388,543
67,601,846
68,316,3604
69,14,3037
70,242,2495
71,777,4486
72,346,2720
73,565,1885
74,898,4139
75,340,4350
76,92,3202
77,367,2711
78,956,1954
79,455,4738
80,428,3851
81,509,690
82,776,1951
83,943,457
84,35,2131
85,206,3977
86,81,4245
87,932,1180
88,562,4286
89,872,3566
90,388,883
91,2,400
92,390,609
93,566,1639
94,106,2149
95,772,1383
96,822,1404
97,477,820
98,703,3293
99,402,820
100,730,420
101,556,4220
102,162,4518
103,202,3303
104,958,1509
105,996,768
106,270,2045
107,863,2140
108,816,3030
109,271,1550
110,456,1765
111,462,2646
112,727,3717
113,252,4606
114,702,4482
115,296,2294
116,725,4838
117,720,2709
118,749,901
119,338,3085
120,879,2010
121,53,242
122,792,2386
123,922,4269
124,217,672
125,764,164
126,188,465
127,380,3043
128,493,4593
129,41,4796
130,157,2443
131,15,4799
132,813,2356
133,65,4279
134,857,4725
135,839,2558
136,521,546
137,344,4720
138,129,3836
139,648,594
140,472,4840
141,63,3805
142,139,1460
143,499,3494
144,593,2602
145,392,2445
146,675,2673
147,419,4201
148,289,17
149,379,3192
150,773,393
151,490,425
152,231,572
153,41,3632
154,28,1121
155,135,242
156,201,3898
157,840,4096
158,780,2280
159,930,789
160,33,715
161,48,4855
162,503,2850
163,407,776
164,574,4027
165,728,2248
166,805,79
167,99,3927
168,684,856
169,872,2149
170,726,1032
171,987,4941
172,547,3272
173,961,3577
174,739,4183
175,613,3457
176,943,3507
177,462,408
178,643,2712
179,769,3089
180,5,1669
181,218,148
182,503,4328
183,767,3898
184,398,1951
185,871,366
186,795,1675
187,393,4532
188,207,4495
189,15,2547
190,858,563
191,554,3563
192,892,2490
193,461,773
194,691,2038
195,575,3424
196,864,2568
197,743,1574
198,241,3695
199,564,3292
200,96,1247
201,900,3720
202,734,3840
203,485,360
204,407,2377
205,231,3010
206,749,2994
207,655,963
208,171,3633
209,541,1828
210,36,1614
211,525,1641
212,160,2217
213,839,4313
214,699,378
215,243,4215
216,86,4286
217,796,370
218,578,2197
219,682,3748
220,557,652
221,574,770
222,953,2422
223,646,781
224,796,1717
225,28,3984
226,620,1312
227,556,3360
228,340,523
229,798,522
230,958,4879
231,331,2321
232,640,936
233,506,2231
234,348,4041
235,473,4584
236,231,4942
237,190,3698
238,225,2838
239,385,4084
240,377,2462
241,283,3244
242,958,3360
243,633,686
244,628,2161
245,973,3989
246,745,4067
247,259,1568
248,359,39
249,710,2545
250,456,4876
251,411,1257
252,649,2991
253,318,2197
254,677,3469
255,225,2709
256,819,302
257,234,647
258,684,4759
259,664,1760
260,975,4352
261,827,598
262,374,662
263,672,4331
264,608,1369
265,472,2582
266,233,3869
267,692,3538
268,113,4866
269,830,4309
270,497,4559
271,442,283
272,564,3679
273,268,1487
274,510,4083
275,807,4184
276,386,461
277,387,2326
278,113,3755
279,613,2469
280,625,1725
281,952,1377
282,81,2744
283,699,515
284,113,703
285,2,1654
286,642,2067
287,220,23
288,566,2461
289,855,1305
290,997,3301
291,736,362
292,225,3728
293,385,1285
294,403,515
295,638,449
296,130,1856
297,53,4970
298,684,3563
299,730,2521
300,672,3082
301,710,1429
302,416,3968
303,247,923
304,836,3138
305,439,2160
306,203,2548
307,184,2980
308,123,2282
309,401,2650
310,767,314
311,294,2614
312,280,3084
313,837,2257
314,884,1038
315,610,3490
316,198,2635
317,982,3984
318,907,1779
319,511,3896
320,752,1125
321,144,698
322,609,2180
323,201,1405
324,124,1044
325,187,1930
326,326,1014
327,464,227
328,349,1829
329,771,4918
330,660,2024
331,764,4967
332,955,2453
333,932,2086
334,403,4284
335,346,1081
336,963,2321
337,511,3191
338,147,2631
339,148,2564
340,864,3293
341,711,4622
342,820,3587
343,489,4432
344,929,2948
345,936,3960
346,640,2814
347,551,2584
348,338,162
349,872,594
350,641,3260
351,779,4156
352,988,2963
353,953,3889
354,473,3391
355,946,4502
356,151,664
357,415,1133
358,990,542
359,298,2975
360,611,868
361,263,2067
362,764,432
363,144,4836
364,346,4279
365,624,1207
366,572,2529
367,881,1170
368,2,831
369,897,1652
370,304,1137
371,254,2811
372,652,476
373,453,2811
374,37,1327
375,160,1020
376,9,1837
377,233,4257
378,99,2449
379,659,4294
380,816,1284
381,208,660
382,131,2011
383,404,399
384,152,1734
385,54,2126
386,120,2172
387,673,75
388,920,4698
389,628,3472
390,587,837
391,625,500
392,968,138
393,420,2098
394,422,3697
395,104,1886
396,852,2758
397,254,3921
398,227,1901
399,112,2611
400,510,3987
401,473,1450
402,99,547
403,153,4677
404,861,2004
405,914,2097
