Item_ID,Weight,Value
1,103,4423
2,436,1793
3,861,1760
4,271,3213
5,107,990
6,72,2263
7,701,2483
8,21,952
9,615,723
10,122,3390
11,467,2080
12,215,2718
13,331,2333
14,459,3377
15,88,4525
16,373,1501
17,100,286
18,872,3496
19,664,2066
20,131,769
21,662,3058
22,309,4290
23,770,2162
24,344,3294
25,492,947
26,414,4927
27,806,3336
28,386,4151
29,192,4896
30,956,4874
31,277,1482
32,161,1902
33,460,3452
34,314,4065
35,22,55
36,253,1824
37,748,3463
38,857,3080
39,561,833
40,475,4409
41,59,2807
42,511,2491
43,682,328
44,476,3311
45,700,3301
46,976,3676
47,783,3055
48,190,2144
49,958,1312
50,687,3192
51,958,2539
52,563,3984
53,876,4548
54,567,165
55,244,4278
56,832,823
57,505,944
58,131,4426
59,485,775
60,819,2199
61,647,3157
62,21,4243
63,841,3696
64,167,3453
65,274,915
66,388,1309
67,601,4178
68,316,514
69,14,1921
70,242,3595
71,777,4842
72,346,1410
73,565,4803
74,898,4567
75,340,3191
76,92,4492
77,367,1556
78,956,805
79,455,1280
80,428,3578
81,509,2902
82,776,1388
83,943,4689
84,35,2762
85,206,2680
86,81,2107
87,932,4224
88,562,4832
89,872,2769
90,388,3954
91,2,3187
92,390,3281
93,566,2574
94,106,4617
95,772,2600
96,822,4034
97,477,237
98,703,1305
99,402,3431
100,730,1302
101,556,2542
102,162,2052
103,202,442
104,958,2077
105,996,3181
106,270,2658
107,863,3799
108,816,805
109,271,75
110,456,2176
111,462,3925
112,727,2090
113,252,41
114,702,2082
115,296,4684
116,725,1623
117,720,342
118,749,4053
119,338,2075
120,879,646
121,53,4827
122,792,4264
123,922,610
124,217,455
125,764,2954
126,188,1709
127,380,3473
128,493,2970
129,41,3029
130,157,4798
131,15,2682
132,813,3630
133,65,4226
134,857,3068
135,839,1387
136,521,3777
137,344,2867
138,129,4789
139,648,3364
140,472,4890
141,63,4125
142,139,149
143,499,3851
144,593,2059
145,392,1137
146,675,187
147,419,2855
148,289,1251
149,379,1334
150,773,4194
151,490,4151
152,231,2712
153,41,4854
154,28,4502
155,135,1786
156,201,751
157,840,1763
158,780,3921
159,930,4461
160,33,482
161,48,154
162,503,1525
163,407,2121
164,574,2344
165,728,1241
166,805,61
167,99,939
168,684,1640
169,872,4121
170,726,4227
171,987,3570
172,547,1253
173,961,4204
174,739,172
175,613,1459
176,943,3550
177,462,4198
178,643,2323
179,769,1637
180,5,3116
181,218,4091
182,503,3005
183,767,330
184,398,3641
185,871,3895
186,795,4108
187,393,1342
188,207,3664
189,15,216
190,858,339
191,554,4063
192,892,2709
193,461,3153
194,691,1751
195,575,2422
196,864,710
197,743,3727
198,241,3643
199,564,3994
200,96,489
201,900,47
202,734,3360
203,485,4874
204,407,4807
205,231,401
206,749,3991
207,655,3158
208,171,4346
209,541,391
210,36,3854
211,525,4431
212,160,629
213,839,4233
214,699,2931
215,243,1522
216,86,827
217,796,4823
218,578,1501
219,682,3295
220,557,2420
221,574,935
222,953,3043
223,646,4498
224,796,1467
225,28,3562
226,620,615
227,556,1183
228,340,3224
229,798,2668
230,958,131
231,331,2984
232,640,4279
233,506,4460
234,348,39
235,473,3960
236,231,3588
237,190,921
238,225,2770
239,385,4112
240,377,493
241,283,1132
242,958,3522
243,633,311
244,628,739
245,973,3242
246,745,546
247,259,2462
248,359,4347
249,710,4855
250,456,1805
251,411,3213
252,649,3811
253,318,814
254,677,4125
255,225,2033
256,819,4573
257,234,4414
258,684,245
259,664,4844
260,975,4793
261,827,272
262,374,3512
263,672,1772
264,608,1263
265,472,2425
266,233,4362
267,692,921
268,113,3431
269,830,4436
270,497,4485
271,442,2625
272,564,3761
273,268,2051
274,510,3501
275,807,1166
276,386,376
277,387,2034
278,113,146
279,613,4389
280,625,432
281,952,705
282,81,2633
283,699,4495
284,113,964
285,2,2235
286,642,2042
287,220,1829
288,566,2109
289,855,4069
290,997,939
291,736,4806
292,225,807
293,385,1464
294,403,3416
295,638,11
296,130,1869
297,53,4868
298,684,885
299,730,3565
300,672,1390
301,710,3402
302,416,4322
303,247,825
304,836,2266
305,439,937
306,203,2801
307,184,2554
308,123,3846
309,401,1797
310,767,54
311,294,727
312,280,2737
313,837,3171
314,884,1914
315,610,1597
316,198,1915
317,982,2467
318,907,2738
319,511,850
320,752,2110
321,144,3
322,609,4256
323,201,4070
324,124,4877
325,187,893
326,326,2031
327,464,3161
328,349,2377
329,771,4676
330,660,1934
331,764,1381
332,955,3682
333,932,1291
334,403,1641
335,346,2683
336,963,988
337,511,1219
338,147,1356
339,148,4266
340,864,4617
341,711,4136
342,820,1561
343,489,1419
344,929,955
345,936,984
346,640,975
347,551,4134
348,338,3973
349,872,914
350,641,4550
351,779,37
352,988,3388
353,953,1712
354,473,3021
355,946,796
356,151,4037
357,415,4689
358,990,3112
359,298,1325
360,611,318
361,263,2397
362,764,2163
363,144,2746
364,346,1592
365,624,3112
366,572,3931
367,881,1997
368,2,1313
369,897,1286
370,304,4312
371,254,2384
372,652,3240
373,453,2140
374,37,1705
375,160,363
376,9,2605
377,233,1717
378,99,4452
379,659,4287
380,816,3739
381,208,2470
382,131,4796
383,404,557
384,152,826
385,54,2809
386,120,4522
387,673,2720
388,920,3509
389,628,3742
390,587,1575
391,625,3999
392,968,2130
393,420,2404
394,422,3330
395,104,589
396,852,2013
397,254,1548
398,227,295
399,112,1986
400,510,3118
401,473,1691
402,99,1137
403,153,2065
404,861,4456
405,914,4796
406,896,4544
407,878,4771
408,338,1008
409,706,2515
410,822,3527
411,163,4682
412,720,1248
413,957,3903
414,681,1436
415,996,572
416,161,2383
417,580,1246
418,801,2085
419,398,278
420,277,1888
421,816,4580
422,916,1266
423,504,4827
424,896,1041
425,392,918
426,135,886
427,195,2753
428,401,22
429,640,4570
430,33,3192
431,688,2354
432,460,4800
433,955,687
434,883,285
435,470,4812
436,375,3748
437,22,763
438,750,2429
439,670,2508
440,38,29
441,230,907
442,365,3105
443,563,4000
444,438,2995
445,776,2507
446,283,4666
447,27,3610
448,226,3554
449,277,1454
450,798,4834
451,609,3357
452,284,516
453,879,39
454,960,3343
455,481,887
456,453,2845
457,829,2205
458,816,1099
459,659,1824
460,516,3202
461,547,3156
462,192,3094
463,49,3531
464,512,3779
465,17,2897
466,172,3454
467,220,3512
468,158,989
469,477,4117
470,46,4965
471,373,4027
472,518,4180
473,99,1683
474,892,4666
475,745,3964
476,37,934
477,280,3599
478,349,3234
479,497,1981
480,302,1856
481,181,3057
482,607,793
483,99,792
484,700,1810
485,993,2256
486,116,3611
487,191,1608
488,253,985
489,981,3677
490,928,3381
491,983,520
492,161,591
493,256,1051
494,323,3634
495,128,4445
496,18,960
497,793,693
498,735,3900
499,566,4474
500,570,2947
501,323,527
502,872,3225
503,686,2254
504,792,3345
505,626,3966
506,288,1876
507,943,1764
508,854,521
509,663,1017
510,962,117
511,639,2434
512,155,584
513,490,395
514,386,3789
515,986,2769
516,785,4168
517,104,3861
518,929,274
519,393,2014
520,811,4434
521,246,1390
522,176,3567
523,39,4703
524,477,166
525,682,1568
526,759,729
527,538,2044
528,867,4198
529,818,3497
530,921,779
531,408,214
532,525,3763
533,828,1577
534,506,2449
535,903,2937
536,825,3118
537,36,592
538,685,2721
539,20,714
540,321,936
541,776,4338
542,512,2
543,400,2849
544,654,4045
545,972,1950
546,883,918
547,471,3175
548,143,2242
549,92,90
550,354,1710
551,834,2170
552,800,4239
553,727,3042
554,959,106
555,854,887
556,51,428
557,665,1896
558,698,317
559,575,635
560,190,1926
561,125,2057
562,150,3145
563,314,2271
564,570,1440
565,342,553
566,305,716
567,692,3912
568,682,1714
569,838,3390
570,783,1108
571,54,4207
572,444,251
573,613,2431
574,993,2055
575,264,459
576,53,208
577,572,900
578,620,3462
579,5,3386
580,103,22
581,196,410
582,774,895
583,877,515
584,992,4905
585,884,4970
586,350,4110
587,47,2135
588,867,3596
589,823,2957
590,936,1561
591,820,1267
592,656,2170
593,269,3639
594,370,750
595,636,3428
596,106,4781
597,670,1928
598,659,3805
599,657,3703
600,120,2357
601,831,4791
602,787,2336
603,604,307
604,58,3666
605,951,1990
606,346,662
607,741,4645
608,474,312
609,117,2921
610,830,1083
611,791,2972
612,127,755
613,393,4131
614,908,4541
615,641,353
616,58,903
617,634,3889
618,513,159
619,751,1978
620,802,957
621,96,2072
622,638,404
623,118,4612
624,560,2780
625,601,1388
626,488,3454
627,237,956
628,885,1713
629,897,4704
630,272,1274
631,189,3812
632,999,2626
633,704,2383
634,447,1442
635,581,2980
636,790,1798
637,861,4391
638,247,4010
639,963,4851
640,76,1395
641,154,4282
642,656,1270
643,435,4733
644,997,3715
645,86,530
646,697,3624
647,285,2959
648,974,2915
649,220,4890
650,69,3592
651,47,2148
652,94,4574
653,750,3370
654,958,940
655,453,526
656,204,2
657,912,375
658,218,2341
659,474,4006
660,432,3053
661,341,4649
662,551,2366
663,612,1526
664,289,4477
665,254,1647
666,734,14
667,357,4600
668,23,2279
669,762,3156
670,522,130
671,758,3815
672,837,4934
673,100,3217
674,802,2939
675,180,3929
676,223,2041
677,906,28
678,762,2114
679,659,1253
680,442,4357
681,608,2047
682,769,4556
683,325,4024
684,516,4397
685,16,3375
686,792,3467
687,336,3082
688,759,3779
689,258,630
690,497,270
691,988,2640
692,896,1994
693,160,2892
694,475,4958
695,852,3433
696,664,1281
697,908,2361
698,690,576
699,675,1308
700,380,3193
701,545,3179
702,929,2735
703,957,2213
704,691,2353
705,427,3569
706,613,1656
707,268,1580
708,835,2204
709,577,1391
710,417,1743
