Item_ID,Weight,Value
1,103,4359
2,436,3730
3,861,3907
4,271,1578
5,107,4009
6,72,3352
7,701,4796
8,21,2350
9,615,3603
10,122,1242
11,467,1126
12,215,2602
13,331,1191
14,459,4132
15,88,4840
16,373,4449
17,100,73
18,872,1915
19,664,2473
20,131,3047
21,662,708
22,309,1805
23,770,3714
24,344,2565
25,492,2476
26,414,3611
27,806,4256
28,386,2824
29,192,1736
30,956,1586
31,277,67
32,161,3062
33,460,2429
34,314,4154
35,22,342
36,253,2775
37,748,2818
38,857,2662
39,561,1233
40,475,3875
41,59,2402
42,511,1495
43,682,4212
44,476,662
45,700,3884
46,976,3620
47,783,1869
48,190,2335
49,958,3375
50,687,1017
51,958,4407
52,563,208
53,876,2666
54,567,2494
55,244,633
56,832,2103
57,505,2960
58,131,3084
59,485,4753
60,819,1932
61,647,3720
62,21,2563
63,841,1680
64,167,237
65,274,4444
66,388,4726
67,601,1541
68,316,3944
69,14,364
70,242,2369
71,777,286
72,346,149
73,565,4038
74,898,4552
75,340,1767
76,92,4896
77,367,1013
78,956,2832
79,455,2508
80,428,1524
81,509,2786
82,776,2557
83,943,3726
84,35,4577
85,206,1602
86,81,2409
87,932,341
88,562,2818
89,872,2497
90,388,4931
91,2,1726
92,390,1690
93,566,3268
94,106,4407
95,772,262
96,822,1443
97,477,406
98,703,2191
99,402,4438
100,730,244
101,556,4586
102,162,4108
103,202,561
104,958,4138
105,996,2726
106,270,594
107,863,1827
108,816,3230
109,271,3288
110,456,4074
111,462,134
112,727,3139
113,252,3920
114,702,73
115,296,4495
116,725,4226
117,720,2979
118,749,4362
119,338,1986
120,879,793
121,53,4260
122,792,95
123,922,1134
124,217,4918
125,764,238
126,188,2947
127,380,2531
128,493,1961
129,41,1049
130,157,2530
131,15,2965
132,813,964
133,65,537
134,857,4224
135,839,3680
136,521,4188
137,344,3725
138,129,543
139,648,846
140,472,3604
141,63,3037
142,139,2495
143,499,4486
144,593,2720
145,392,1885
146,675,4139
147,419,4350
148,289,3202
149,379,2711
150,773,1954
151,490,4738
152,231,3851
153,41,690
154,28,1951
155,135,457
156,201,2131
157,840,3977
158,780,4245
159,930,1180
160,33,4286
161,48,3566
162,503,883
163,407,400
164,574,609
165,728,1639
166,805,2149
167,99,1383
168,684,1404
169,872,820
170,726,3293
171,987,820
172,547,420
173,961,4220
174,739,4518
175,613,3303
176,943,1509
177,462,768
178,643,2045
179,769,2140
180,5,3030
181,218,1550
182,503,1765
183,767,2646
184,398,3717
185,871,4606
186,795,4482
187,393,2294
188,207,4838
189,15,2709
190,858,901
191,554,3085
192,892,2010
193,461,242
194,691,2386
195,575,4269
196,864,672
197,743,164
198,241,465
199,564,3043
200,96,4593
201,900,4796
202,734,2443
203,485,4799
204,407,2356
205,231,4279
206,749,4725
207,655,2558
208,171,546
209,541,4720
210,36,3836
211,525,594
212,160,4840
213,839,3805
214,699,1460
215,243,3494
216,86,2602
217,796,2445
218,578,2673
219,682,4201
220,557,17
221,574,3192
222,953,393
223,646,425
224,796,572
225,28,3632
226,620,1121
227,556,242
228,340,3898
229,798,4096
230,958,2280
231,331,789
232,640,715
233,506,4855
234,348,2850
235,473,776
236,231,4027
237,190,2248
238,225,79
239,385,3927
240,377,856
241,283,2149
242,958,1032
243,633,4941
244,628,3272
245,973,3577
246,745,4183
