Item_ID,Weight,Value
1,103,23
2,436,2461
3,861,1305
4,271,3301
5,107,362
6,72,3728
7,701,1285
8,21,515
9,615,449
10,122,1856
11,467,4970
12,215,3563
13,331,2521
14,459,3082
15,88,1429
16,373,3968
17,100,923
18,872,3138
19,664,2160
20,131,2548
21,662,2980
22,309,2282
23,770,2650
24,344,314
25,492,2614
26,414,3084
27,806,2257
28,386,1038
29,192,3490
30,956,2635
31,277,3984
32,161,1779
33,460,3896
34,314,1125
35,22,698
36,253,2180
37,748,1405
38,857,1044
39,561,1930
40,475,1014
41,59,227
42,511,1829
43,682,4918
44,476,2024
45,700,4967
46,976,2453
47,783,2086
48,190,4284
49,958,1081
50,687,2321
51,958,3191
52,563,2631
53,876,2564
54,567,3293
55,244,4622
56,832,3587
57,505,4432
58,131,2948
59,485,3960
60,819,2814
61,647,2584
62,21,162
63,841,594
64,167,3260
65,274,4156
66,388,2963
67,601,3889
68,316,3391
69,14,4502
70,242,664
71,777,1133
72,346,542
73,565,2975
74,898,868
75,340,2067
76,92,432
77,367,4836
78,956,4279
79,455,1207
80,428,2529
81,509,1170
82,776,831
83,943,1652
84,35,1137
85,206,2811
86,81,476
87,932,2811
88,562,1327
89,872,1020
90,388,1837
91,2,4257
92,390,2449
93,566,4294
94,106,1284
95,772,660
96,822,2011
97,477,399
98,703,1734
99,402,2126
100,730,2172
101,556,75
102,162,4698
103,202,3472
104,958,837
105,996,500
106,270,138
107,863,2098
108,816,3697
109,271,1886
110,456,2758
111,462,3921
112,727,1901
113,252,2611
114,702,3987
115,296,1450
116,725,547
117,720,4677
118,749,2004
119,338,2097
120,879,704
121,53,2404
122,792,1626
123,922,3332
124,217,4734
125,764,2979
126,188,4737
127,380,2840
128,493,3385
129,41,2660
130,157,1862
131,15,2857
132,813,686
133,65,4284
134,857,1620
135,839,4644
136,521,1432
137,344,876
138,129,4714
139,648,2462
140,472,1366
141,63,1244
142,139,4999
143,499,163
144,593,1975
145,392,3292
146,675,270
147,419,632
148,289,906
149,379,3472
150,773,3254
151,490,2015
152,231,1642
153,41,205
154,28,582
155,135,841
156,201,1720
157,840,2644
158,780,2298
159,930,875
160,33,690
161,48,4001
162,503,3142
163,407,1423
164,574,672
165,728,1172
166,805,3727
167,99,944
168,684,1450
169,872,3738
170,726,2540
171,987,3960
172,547,4992
173,961,4261
174,739,2362
175,613,3653
176,943,3671
177,462,1754
178,643,2353
179,769,1939
180,5,371
181,218,4949
182,503,4480
183,767,1932
184,398,425
185,871,4725
186,795,895
187,393,598
188,207,3063
189,15,2337
190,858,4689
191,554,1688
192,892,573
193,461,2091
194,691,3670
195,575,4273
196,864,4625
197,743,1634
198,241,1518
199,564,4294
