Item_ID,Weight,Value
1,103,2591
2,436,1064
3,861,4325
4,271,2596
5,107,920
6,72,6
7,701,468
8,21,4171
9,615,4
10,122,646
11,467,118
12,215,2929
13,331,2552
14,459,4290
15,88,847
16,373,2763
17,100,1142
18,872,1811
19,664,724
20,131,225
21,662,4628
22,309,4209
23,770,4655
24,344,2049
25,492,4750
26,414,4416
27,806,1574
28,386,1829
29,192,1918
30,956,4235
31,277,2027
32,161,3745
33,460,902
34,314,4786
35,22,2040
36,253,10
37,748,261
38,857,1674
39,561,2220
40,475,2061
41,59,3714
42,511,1620
43,682,321
44,476,1343
45,700,2377
46,976,2833
47,783,2825
48,190,1995
49,958,2959
50,687,2039
51,958,3491
52,563,3678
53,876,1119
54,567,1605
55,244,4028
56,832,236
57,505,1970
58,131,4430
59,485,1909
60,819,376
61,647,3531
62,21,2636
63,841,1571
64,167,2561
65,274,3392
66,388,2966
67,601,3644
68,316,3851
69,14,873
70,242,1253
71,777,1315
72,346,4821
73,565,2899
74,898,78
75,340,2622
76,92,4228
77,367,601
78,956,1066
79,455,2137
80,428,2450
81,509,2344
82,776,1864
83,943,1319
84,35,4712
85,206,3598
86,81,3763
87,932,4671
88,562,2191
89,872,993
90,388,2713
91,2,2193
92,390,1249
93,566,3055
94,106,4599
95,772,4034
96,822,1998
97,477,4917
98,703,3688
99,402,2152
100,730,4019
101,556,3111
102,162,1971
103,202,198
104,958,2627
105,996,1203
106,270,2036
107,863,478
108,816,1255
109,271,923
110,456,420
111,462,2205
112,727,2598
113,252,1121
114,702,3069
115,296,951
116,725,2337
117,720,2244
118,749,2646
119,338,1858
120,879,4613
121,53,1866
122,792,2913
123,922,2854
124,217,4911
125,764,3229
126,188,3720
127,380,3229
128,493,2372
129,41,2892
130,157,3757
131,15,4226
132,813,95
133,65,2675
134,857,1956
135,839,794
136,521,1835
137,344,2117
138,129,4107
139,648,3326
140,472,2920
141,63,2598
142,139,3206
143,499,4808
144,593,815
145,392,346
146,675,2350
147,419,363
148,289,2444
149,379,2266
150,773,2189
151,490,3006
152,231,3282
153,41,985
154,28,1640
155,135,828
156,201,2731
157,840,3532
158,780,4452
159,930,2936
160,33,3877
161,48,127
162,503,3178
163,407,3057
164,574,604
165,728,3450
166,805,4147
167,99,3534
168,684,3368
169,872,3369
170,726,3798
171,987,1793
172,547,2862
173,961,3477
174,739,3418
175,613,1646
176,943,1206
177,462,3031
178,643,2873
179,769,3073
180,5,1855
181,218,4022
182,503,4663
183,767,2709
184,398,3503
185,871,1333
186,795,202
187,393,3508
188,207,4213
189,15,575
190,858,537
191,554,1626
192,892,2123
193,461,386
194,691,3282
195,575,475
196,864,418
197,743,3601
198,241,955
199,564,4972
200,96,4859
201,900,1206
202,734,4760
203,485,4121
204,407,1991
205,231,4806
206,749,3573
207,655,4381
208,171,4159
209,541,4758
210,36,2714
211,525,2204
212,160,3121
213,839,967
214,699,4945
215,243,3433
216,86,689
217,796,4244
218,578,3702
219,682,342
220,557,1725
221,574,4423
222,953,1793
223,646,1760
224,796,3213
225,28,990
226,620,2263
227,556,2483
228,340,952
229,798,723
230,958,3390
231,331,2080
232,640,2718
233,506,2333
234,348,3377
235,473,4525
236,231,1501
237,190,286
238,225,3496
239,385,2066
240,377,769
241,283,3058
242,958,4290
243,633,2162
244,628,3294
245,973,947
246,745,4927
247,259,3336
248,359,4151
249,710,4896
250,456,4874
251,411,1482
252,649,1902
253,318,3452
254,677,4065
255,225,55
256,819,1824
257,234,3463
258,684,3080
259,664,833
260,975,4409
261,827,2807
262,374,2491
263,672,328
264,608,3311
265,472,3301
266,233,3676
267,692,3055
268,113,2144
269,830,1312
270,497,3192
271,442,2539
272,564,3984
273,268,4548
274,510,165
275,807,4278
276,386,823
277,387,944
278,113,4426
279,613,775
280,625,2199
281,952,3157
282,81,4243
283,699,3696
284,113,3453
285,2,915
286,642,1309
287,220,4178
288,566,514
289,855,1921
290,997,3595
291,736,4842
292,225,1410
293,385,4803
294,403,4567
295,638,3191
296,130,4492
297,53,1556
298,684,805
299,730,1280
300,672,3578
301,710,2902
302,416,1388
303,247,4689
304,836,2762
305,439,2680
306,203,2107
307,184,4224
308,123,4832
309,401,2769
310,767,3954
311,294,3187
312,280,3281
313,837,2574
314,884,4617
315,610,2600
316,198,4034
317,982,237
318,907,1305
319,511,3431
320,752,1302
321,144,2542
322,609,2052
323,201,442
324,124,2077
325,187,3181
326,326,2658
327,464,3799
328,349,805
329,771,75
330,660,2176
331,764,3925
332,955,2090
333,932,41
334,403,2082
335,346,4684
336,963,1623
337,511,342
338,147,4053
339,148,2075
340,864,646
341,711,4827
342,820,4264
343,489,610
344,929,455
345,936,2954
346,640,1709
347,551,3473
348,338,2970
349,872,3029
350,641,4798
351,779,2682
352,988,3630
353,953,4226
354,473,3068
355,946,1387
356,151,3777
357,415,2867
358,990,4789
359,298,3364
360,611,4890
361,263,4125
362,764,149
363,144,3851
364,346,2059
365,624,1137
366,572,187
367,881,2855
368,2,1251
369,897,1334
370,304,4194
371,254,4151
372,652,2712
373,453,4854
374,37,4502
375,160,1786
376,9,751
377,233,1763
378,99,3921
379,659,4461
380,816,482
381,208,154
382,131,1525
383,404,2121
384,152,2344
385,54,1241
386,120,61
387,673,939
