Item_ID,Weight,Value
1,103,4009
2,436,4094
3,861,4364
4,271,2467
5,107,2283
6,72,1857
7,701,1999
8,21,1237
9,615,4670
10,122,4145
11,467,1151
12,215,4319
13,331,1432
14,459,1820
15,88,2325
16,373,1131
17,100,2659
18,872,3501
19,664,375
20,131,2121
21,662,4021
22,309,2022
23,770,3706
24,344,3260
25,492,3436
26,414,1890
27,806,1824
28,386,1475
29,192,2243
30,956,3244
31,277,3135
32,161,2071
33,460,360
34,314,2042
35,22,1142
36,253,1636
37,748,4001
38,857,1944
39,561,4775
40,475,3362
41,59,2981
42,511,7
43,682,3268
44,476,1592
45,700,4929
46,976,3265
47,783,2607
48,190,3220
49,958,3274
50,687,914
51,958,2012
52,563,1443
53,876,3055
54,567,3547
55,244,4222
56,832,4913
57,505,2929
58,131,1830
59,485,576
60,819,930
61,647,3760
62,21,3700
63,841,1464
64,167,3276
65,274,4929
66,388,1055
67,601,1901
68,316,1458
69,14,1400
70,242,3416
71,777,443
72,346,3651
73,565,4653
74,898,1179
75,340,4459
76,92,1258
77,367,3635
78,956,1842
79,455,2310
80,428,911
81,509,4341
82,776,4638
83,943,4010
84,35,2170
85,206,2173
86,81,124
87,932,3159
88,562,786
89,872,2417
90,388,797
91,2,4173
92,390,4155
93,566,1937
94,106,2157
95,772,3808
96,822,1302
97,477,4164
98,703,3141
99,402,3237
100,730,2353
101,556,1933
102,162,2722
103,202,365
104,958,4917
105,996,2391
106,270,947
107,863,1378
108,816,1440
109,271,3181
110,456,4858
111,462,341
112,727,2990
113,252,383
114,702,1557
115,296,300
116,725,139
117,720,359
118,749,4932
119,338,1523
120,879,3457
121,53,1628
122,792,1304
123,922,1135
124,217,2187
125,764,3171
126,188,3836
127,380,2152
128,493,1238
129,41,3736
130,157,2835
131,15,4261
132,813,999
133,65,2568
134,857,1308
135,839,657
136,521,2661
137,344,2212
138,129,1910
139,648,3731
140,472,2047
141,63,3163
142,139,1141
143,499,267
144,593,1846
145,392,1709
146,675,3631
147,419,3212
148,289,2294
149,379,3733
150,773,3830
151,490,1511
152,231,476
153,41,977
154,28,1208
155,135,1961
156,201,558
157,840,883
158,780,2195
159,930,4762
160,33,2668
161,48,4960
162,503,4678
163,407,4791
164,574,1611
165,728,3489
166,805,2455
167,99,4495
168,684,1947
169,872,4811
170,726,4800
171,987,2809
172,547,3826
173,961,3537
174,739,3803
175,613,4178
176,943,4700
177,462,1971
178,643,3823
179,769,2820
180,5,903
181,218,365
182,503,4259
183,767,3120
184,398,2559
185,871,1864
186,795,116
187,393,2385
188,207,4977
189,15,3936
190,858,4936
191,554,2491
192,892,943
193,461,1725
194,691,2335
195,575,2768
196,864,1138
197,743,2528
198,241,4118
199,564,3421
200,96,4779
201,900,3907
202,734,3638
203,485,2954
204,407,2368
205,231,4222
206,749,277
207,655,2000
208,171,1228
209,541,3753
210,36,3736
211,525,696
212,160,1310
213,839,4153
214,699,3235
215,243,4115
216,86,2312
217,796,2842
218,578,4209
219,682,3560
220,557,3399
221,574,542
222,953,2695
223,646,4675
224,796,1089
225,28,3364
226,620,25
227,556,1573
228,340,2959
229,798,4237
230,958,1768
231,331,4744
232,640,2236
233,506,201
234,348,3199
235,473,257
236,231,3748
237,190,4643
238,225,2242
239,385,3176
240,377,3607
241,283,3337
242,958,4898
243,633,414
244,628,2015
245,973,1382
246,745,1099
247,259,3427
248,359,3656
249,710,910
250,456,188
251,411,4045
252,649,3757
253,318,2016
254,677,2093
255,225,3645
256,819,2131
257,234,358
258,684,2423
259,664,4258
260,975,4546
261,827,1498
262,374,2159
263,672,2556
264,608,2343
265,472,2952
266,233,1239
267,692,974
268,113,4728
269,830,3966
270,497,1051
271,442,3702
272,564,2781
273,268,1589
274,510,3879
275,807,2369
276,386,437
277,387,2829
278,113,1557
279,613,3859
280,625,1305
281,952,2385
282,81,183
283,699,1590
284,113,1588
285,2,660
286,642,160
287,220,3954
288,566,1012
289,855,53
290,997,2308
291,736,1229
292,225,1036
293,385,3703
294,403,4046
295,638,4946
296,130,4450
297,53,1265
298,684,1885
299,730,1810
300,672,3168
301,710,3798
302,416,2342
303,247,3415
304,836,818
305,439,2438
306,203,889
307,184,668
308,123,4729
309,401,2625
310,767,4233
311,294,4524
312,280,819
313,837,2189
314,884,1107
315,610,2225
316,198,198
317,982,2672
318,907,3493
319,511,2449
320,752,471
321,144,1949
322,609,3900
323,201,2011
324,124,3801
325,187,4119
326,326,3797
327,464,3989
328,349,235
329,771,929
330,660,3608
331,764,523
332,955,3524
333,932,4527
334,403,4889
335,346,1630
336,963,4629
337,511,1317
338,147,2858
339,148,1125
340,864,2588
341,711,1024
342,820,1379
343,489,3375
344,929,1520
345,936,227
346,640,4969
347,551,892
348,338,4073
349,872,2258
350,641,2789
351,779,397
352,988,2079
353,953,4745
354,473,4425
355,946,3238
356,151,3894
357,415,2006
358,990,2017
359,298,3172
360,611,2669
361,263,1879
362,764,1197
363,144,1773
364,346,162
365,624,3977
366,572,1752
367,881,776
368,2,940
369,897,3221
370,304,540
371,254,4918
372,652,1462
373,453,356
374,37,3605
375,160,3324
376,9,235
377,233,1549
378,99,2097
379,659,4214
380,816,2102
381,208,1674
382,131,2101
383,404,3658
384,152,4654
385,54,3597
386,120,3749
387,673,3174
388,920,1816
389,628,3842
390,587,2006
391,625,4494
392,968,675
393,420,387
394,422,2159
395,104,2662
396,852,2065
397,254,3852
398,227,3254
399,112,4980
400,510,4637
401,473,4267
402,99,740
403,153,1402
404,861,3260
405,914,2278
406,896,3905
407,878,3924
408,338,4215
409,706,3228
410,822,2832
411,163,3759
412,720,2513
413,957,2152
414,681,3676
415,996,2746
416,161,3867
417,580,3765
418,801,2223
419,398,2793
420,277,1698
421,816,3463
422,916,4064
423,504,1525
424,896,4761
425,392,33
426,135,4026
427,195,2567
428,401,2804
429,640,3897
430,33,3710
431,688,720
432,460,4580
433,955,973
434,883,3719
435,470,4403
436,375,4553
437,22,2208
438,750,4427
439,670,4321
440,38,3031
441,230,3576
442,365,3117
443,563,3286
444,438,644
445,776,4712
446,283,195
447,27,3997
448,226,489
449,277,2205
450,798,2658
451,609,3277
452,284,1103
453,879,1242
454,960,516
455,481,393
456,453,631
457,829,3717
458,816,1848
459,659,2656
460,516,980
461,547,4530
462,192,3403
463,49,3872
464,512,278
465,17,233
466,172,1553
467,220,3271
468,158,2410
469,477,3513
470,46,26
471,373,461
472,518,3765
473,99,3432
474,892,3484
475,745,1995
476,37,491
477,280,1073
478,349,3174
479,497,216
480,302,1724
481,181,1593
482,607,2607
483,99,159
484,700,4782
485,993,3314
486,116,2842
487,191,1777
488,253,2053
489,981,2296
490,928,1697
491,983,2994
492,161,2470
493,256,1947
494,323,3810
495,128,2784
496,18,3645
497,793,2501
498,735,3646
499,566,2646
500,570,2350
501,323,1933
502,872,3295
503,686,1758
504,792,1117
505,626,2568
506,288,3500
507,943,493
508,854,3307
509,663,620
510,962,3233
511,639,3824
512,155,2381
513,490,1547
514,386,4959
515,986,3564
516,785,1606
517,104,3753
518,929,4676
519,393,1891
520,811,1276
521,246,2744
522,176,2494
523,39,357
524,477,870
525,682,886
526,759,2002
527,538,1284
528,867,620
529,818,883
530,921,797
531,408,3643
532,525,3426
533,828,1297
534,506,4715
535,903,245
536,825,2896
537,36,930
538,685,520
539,20,3213
540,321,2410
541,776,8
542,512,2526
543,400,3424
544,654,2020
545,972,4591
546,883,4283
547,471,3668
548,143,3672
549,92,2802
550,354,86
551,834,3116
552,800,4233
553,727,2469
554,959,3620
555,854,1637
556,51,3584
557,665,4010
558,698,3327
559,575,2219
560,190,2218
561,125,4968
562,150,2370
563,314,3639
564,570,2504
565,342,944
566,305,2838
567,692,2661
568,682,2937
569,838,4445
570,783,3948
571,54,1677
572,444,1197
573,613,4106
574,993,2788
575,264,1462
576,53,3319
577,572,667
578,620,2177
579,5,3744
580,103,601
581,196,2653
582,774,4423
583,877,3825
584,992,3907
585,884,980
586,350,2452
587,47,629
588,867,1630
589,823,3697
590,936,3431
591,820,3675
592,656,3930
593,269,2766
594,370,4370
595,636,4781
596,106,116
597,670,4957
598,659,2004
599,657,693
600,120,3163
601,831,1106
602,787,3009
603,604,2162
604,58,154
605,951,3700
606,346,4411
607,741,3787
608,474,1065
609,117,4201
610,830,1914
611,791,1217
612,127,2402
613,393,1773
614,908,1961
615,641,2781
616,58,4805
617,634,4747
618,513,2872
619,751,661
620,802,2636
621,96,2330
622,638,3955
623,118,2451
624,560,1133
625,601,700
626,488,2039
627,237,4648
628,885,4501
629,897,4558
630,272,2180
631,189,2839
632,999,874
633,704,84
634,447,1423
635,581,2676
636,790,3181
637,861,4317
638,247,3976
639,963,1392
640,76,3219
641,154,4208
642,656,615
643,435,2972
644,997,3566
645,86,3577
646,697,4571
647,285,271
648,974,4067
649,220,2469
650,69,1391
651,47,3355
652,94,4136
653,750,3608
654,958,2584
655,453,4074
656,204,3076
657,912,3907
658,218,290
659,474,2481
660,432,3253
661,341,279
662,551,2925
663,612,581
664,289,4959
665,254,254
666,734,4277
667,357,4777
668,23,825
669,762,3833
670,522,700
671,758,1381
672,837,3897
673,100,1674
674,802,2728
675,180,3157
676,223,3389
677,906,4308
678,762,384
679,659,342
680,442,1988
681,608,4060
682,769,4940
683,325,3110
684,516,4083
685,16,4516
686,792,2799
687,336,3241
688,759,1989
689,258,3415
690,497,1850
691,988,306
692,896,3614
693,160,2750
694,475,4965
695,852,1136
696,664,206
697,908,4592
698,690,3451
699,675,3812
700,380,3623
701,545,3600
702,929,2552
703,957,4309
704,691,310
705,427,2709
706,613,1992
707,268,272
708,835,3643
709,577,4087
710,417,1823
711,168,3274
712,842,4539
713,43,4350
714,556,521
715,285,977
716,397,3723
717,12,3552
718,607,4106
719,302,2774
720,898,2553
721,253,2833
722,499,3908
723,754,153
724,35,2965
725,727,2917
726,849,2801
727,90,1753
728,776,2611
729,605,3876
730,922,1105
731,970,2537
732,602,4991
733,418,4200
734,115,3855
735,617,3495
736,903,1915
737,196,3073
738,826,1007
739,501,407
740,626,167
741,493,509
742,75,1662
743,413,3665
744,376,3490
745,420,4859
746,729,681
747,277,2525
748,761,2121
749,676,4678
750,394,4358
751,869,1364
752,457,1332
753,920,2293
754,192,1539
755,739,3409
756,689,561
757,99,1100
758,548,1904
759,978,175
760,999,2157
761,96,2231
762,664,4288
763,663,4161
764,190,3921
765,736,1498
766,37,3855
767,780,3172
768,369,1568
769,695,1152
770,525,369
771,279,4947
772,217,43
773,867,1908
774,873,3491
775,798,2536
776,273,4174
777,881,2874
778,62,1825
779,596,1294
780,880,4770
781,729,4797
782,342,4855
783,397,3387
784,699,2973
785,19,3923
786,177,4998
787,612,993
788,396,2387
789,445,2241
790,233,1477
791,915,3408
792,76,390
793,265,1000
794,455,4621
795,796,1856
796,718,659
797,735,2764
798,384,3664
799,564,4987
800,851,1482
801,506,3732
802,367,452
803,144,2476
804,885,3223
805,69,1538
806,99,3094
807,396,883
808,25,4409
809,948,4069
810,891,4936
811,469,2567
812,484,3278
813,565,375
814,151,4547
815,144,3698
816,569,3063
817,39,4691
818,109,3251
819,693,4596
820,42,4560
821,186,113
822,935,3198
823,398,2379
824,223,1925
825,634,140
826,133,1425
827,163,2950
828,215,3169
829,733,517
830,235,2617
831,843,888
832,658,3105
833,751,50
834,588,3952
835,9,3561
836,74,19
837,954,4822
838,492,1474
839,913,4062
840,253,2607
841,230,452
842,519,3766
843,174,2439
844,653,4311
845,168,1550
846,170,3475
847,393,128
848,946,4856
849,795,2762
850,634,4457
851,194,4665
852,517,1416
853,29,202
854,165,2370
855,422,518
856,339,1342
857,648,4777
858,496,1989
859,365,3546
860,833,4521
861,342,3803
862,500,3276
863,657,3655
864,511,2435
865,327,4874
866,217,208
867,301,2634
868,132,4118
869,804,154
870,70,3367
871,252,4315
872,415,4765
873,787,1519
874,445,2601
875,876,2196
876,182,4499
877,167,4692
878,91,3555
879,714,2415
