Item_ID,Weight,Value
1,103,1183
2,436,3224
3,861,2668
4,271,131
5,107,2984
6,72,4279
7,701,4460
8,21,39
9,615,3960
10,122,3588
11,467,921
12,215,2770
13,331,4112
14,459,493
15,88,1132
16,373,3522
17,100,311
18,872,739
19,664,3242
20,131,546
21,662,2462
22,309,4347
23,770,4855
24,344,1805
25,492,3213
26,414,3811
27,806,814
28,386,4125
29,192,2033
30,956,4573
31,277,4414
32,161,245
33,460,4844
34,314,4793
35,22,272
36,253,3512
37,748,1772
38,857,1263
39,561,2425
40,475,4362
41,59,921
42,511,3431
43,682,4436
44,476,4485
45,700,2625
46,976,3761
47,783,2051
48,190,3501
49,958,1166
50,687,376
51,958,2034
52,563,146
53,876,4389
54,567,432
55,244,705
56,832,2633
57,505,4495
58,131,964
59,485,2235
60,819,2042
61,647,1829
62,21,2109
63,841,4069
64,167,939
65,274,4806
66,388,807
67,601,1464
68,316,3416
69,14,11
70,242,1869
71,777,4868
72,346,885
73,565,3565
74,898,1390
75,340,3402
76,92,4322
77,367,825
78,956,2266
79,455,937
80,428,2801
81,509,2554
82,776,3846
83,943,1797
84,35,54
85,206,727
86,81,2737
87,932,3171
88,562,1914
89,872,1597
90,388,1915
91,2,2467
92,390,2738
93,566,850
94,106,2110
95,772,3
96,822,4256
97,477,4070
98,703,4877
99,402,893
100,730,2031
101,556,3161
102,162,2377
103,202,4676
104,958,1934
105,996,1381
106,270,3682
107,863,1291
108,816,1641
109,271,2683
110,456,988
111,462,1219
112,727,1356
113,252,4266
114,702,4617
115,296,4136
116,725,1561
117,720,1419
118,749,955
119,338,984
120,879,975
121,53,4134
122,792,3973
123,922,914
124,217,4550
125,764,37
126,188,3388
127,380,1712
128,493,3021
129,41,796
130,157,4037
131,15,4689
132,813,3112
133,65,1325
134,857,318
135,839,2397
136,521,2163
137,344,2746
138,129,1592
139,648,3112
140,472,3931
141,63,1997
142,139,1313
143,499,1286
144,593,4312
145,392,2384
146,675,3240
147,419,2140
148,289,1705
149,379,363
150,773,2605
151,490,1717
152,231,4452
153,41,4287
154,28,3739
155,135,2470
156,201,4796
157,840,557
158,780,826
159,930,2809
160,33,4522
161,48,2720
162,503,3509
163,407,3742
164,574,1575
165,728,3999
166,805,2130
167,99,2404
168,684,3330
169,872,589
170,726,2013
171,987,1548
172,547,295
173,961,1986
174,739,3118
175,613,1691
176,943,1137
177,462,2065
178,643,4456
179,769,4796
180,5,4544
181,218,4771
182,503,1008
183,767,2515
184,398,3527
185,871,4682
186,795,1248
187,393,3903
188,207,1436
189,15,572
190,858,2383
191,554,1246
192,892,2085
193,461,278
194,691,1888
195,575,4580
196,864,1266
197,743,4827
198,241,1041
199,564,918
200,96,886
201,900,2753
202,734,22
203,485,4570
204,407,3192
205,231,2354
206,749,4800
207,655,687
208,171,285
209,541,4812
210,36,3748
211,525,763
212,160,2429
213,839,2508
214,699,29
215,243,907
216,86,3105
217,796,4000
218,578,2995
219,682,2507
220,557,4666
221,574,3610
222,953,3554
223,646,1454
224,796,4834
225,28,3357
226,620,516
227,556,39
228,340,3343
229,798,887
230,958,2845
231,331,2205
232,640,1099
233,506,1824
234,348,3202
235,473,3156
236,231,3094
237,190,3531
238,225,3779
239,385,2897
240,377,3454
241,283,3512
242,958,989
243,633,4117
244,628,4965
245,973,4027
246,745,4180
247,259,1683
248,359,4666
249,710,3964
250,456,934
251,411,3599
252,649,3234
253,318,1981
254,677,1856
255,225,3057
256,819,793
257,234,792
258,684,1810
259,664,2256
260,975,3611
261,827,1608
262,374,985
263,672,3677
264,608,3381
265,472,520
266,233,591
267,692,1051
268,113,3634
269,830,4445
270,497,960
271,442,693
272,564,3900
273,268,4474
274,510,2947
275,807,527
276,386,3225
277,387,2254
278,113,3345
279,613,3966
280,625,1876
281,952,1764
282,81,521
283,699,1017
284,113,117
285,2,2434
286,642,584
287,220,395
288,566,3789
289,855,2769
290,997,4168
291,736,3861
292,225,274
293,385,2014
294,403,4434
295,638,1390
296,130,3567
297,53,4703
298,684,166
299,730,1568
300,672,729
301,710,2044
302,416,4198
303,247,3497
304,836,779
305,439,214
306,203,3763
307,184,1577
308,123,2449
309,401,2937
310,767,3118
311,294,592
312,280,2721
313,837,714
314,884,936
315,610,4338
316,198,2
317,982,2849
318,907,4045
319,511,1950
320,752,918
321,144,3175
322,609,2242
323,201,90
324,124,1710
325,187,2170
326,326,4239
327,464,3042
328,349,106
329,771,887
330,660,428
331,764,1896
332,955,317
333,932,635
334,403,1926
335,346,2057
336,963,3145
337,511,2271
338,147,1440
339,148,553
340,864,716
341,711,3912
342,820,1714
343,489,3390
344,929,1108
345,936,4207
346,640,251
347,551,2431
348,338,2055
349,872,459
350,641,208
351,779,900
352,988,3462
353,953,3386
354,473,22
355,946,410
356,151,895
357,415,515
358,990,4905
359,298,4970
360,611,4110
361,263,2135
362,764,3596
363,144,2957
364,346,1561
365,624,1267
366,572,2170
367,881,3639
368,2,750
369,897,3428
370,304,4781
371,254,1928
372,652,3805
373,453,3703
374,37,2357
375,160,4791
376,9,2336
377,233,307
378,99,3666
379,659,1990
380,816,662
381,208,4645
382,131,312
383,404,2921
384,152,1083
385,54,2972
386,120,755
387,673,4131
388,920,4541
389,628,353
390,587,903
391,625,3889
392,968,159
393,420,1978
394,422,957
395,104,2072
396,852,404
397,254,4612
398,227,2780
399,112,1388
400,510,3454
401,473,956
402,99,1713
403,153,4704
404,861,1274
405,914,3812
406,896,2626
407,878,2383
408,338,1442
409,706,2980
410,822,1798
411,163,4391
412,720,4010
413,957,4851
414,681,1395
415,996,4282
416,161,1270
417,580,4733
418,801,3715
419,398,530
420,277,3624
421,816,2959
422,916,2915
423,504,4890
424,896,3592
425,392,2148
426,135,4574
427,195,3370
428,401,940
429,640,526
430,33,2
431,688,375
432,460,2341
433,955,4006
434,883,3053
435,470,4649
436,375,2366
437,22,1526
438,750,4477
439,670,1647
440,38,14
441,230,4600
442,365,2279
443,563,3156
444,438,130
445,776,3815
446,283,4934
447,27,3217
448,226,2939
449,277,3929
450,798,2041
451,609,28
452,284,2114
453,879,1253
454,960,4357
455,481,2047
456,453,4556
457,829,4024
458,816,4397
459,659,3375
460,516,3467
461,547,3082
462,192,3779
463,49,630
464,512,270
465,17,2640
466,172,1994
467,220,2892
468,158,4958
469,477,3433
470,46,1281
471,373,2361
472,518,576
473,99,1308
474,892,3193
475,745,3179
476,37,2735
477,280,2213
478,349,2353
479,497,3569
480,302,1656
481,181,1580
482,607,2204
483,99,1391
484,700,1743
485,993,1926
486,116,620
487,191,1275
488,253,957
489,981,1940
490,928,3954
491,983,2382
492,161,969
493,256,1317
494,323,1044
495,128,282
496,18,2845
497,793,1059
498,735,4294
499,566,2533
500,570,3829
501,323,1009
502,872,1230
503,686,1036
504,792,4586
505,626,276
506,288,2741
507,943,2290
508,854,1240
509,663,126
510,962,4066
511,639,4313
512,155,3869
513,490,1209
514,386,3250
515,986,919
516,785,3924
517,104,4404
518,929,1970
519,393,2794
520,811,892
521,246,4471
522,176,2034
523,39,1365
524,477,129
525,682,1015
526,759,1800
527,538,4613
528,867,1519
529,818,4182
530,921,1199
531,408,3874
532,525,2475
533,828,3486
534,506,4050
535,903,3720
536,825,303
537,36,3953
538,685,4684
539,20,987
540,321,1864
541,776,4441
542,512,4910
543,400,3073
544,654,3125
545,972,1328
546,883,2409
547,471,3674
548,143,3292
549,92,4034
550,354,704
551,834,575
552,800,3233
553,727,4784
554,959,2633
555,854,3829
556,51,3231
557,665,489
558,698,1348
559,575,3682
560,190,3174
561,125,4590
562,150,1668
563,314,1638
564,570,4115
565,342,3554
566,305,1001
567,692,851
568,682,1389
569,838,3713
570,783,1368
571,54,822
572,444,455
573,613,1625
574,993,2773
575,264,3727
576,53,3148
577,572,4090
578,620,4807
579,5,2191
580,103,917
581,196,3987
582,774,2876
583,877,1441
584,992,4401
585,884,736
586,350,3569
587,47,3339
588,867,3016
589,823,2890
590,936,962
591,820,2990
592,656,3849
593,269,1027
594,370,3866
595,636,2864
596,106,2502
597,670,1948
598,659,1178
599,657,4761
600,120,12
601,831,4400
602,787,3365
603,604,3023
604,58,3372
605,951,2831
606,346,43
607,741,944
608,474,2391
609,117,2546
610,830,2412
611,791,4987
612,127,1005
613,393,21
614,908,407
615,641,1015
616,58,4432
617,634,1839
618,513,3189
619,751,715
620,802,4147
621,96,3855
622,638,4420
623,118,4885
624,560,141
625,601,4566
626,488,4883
627,237,964
628,885,373
629,897,3636
630,272,2542
631,189,3611
632,999,1693
633,704,106
634,447,1682
635,581,4098
636,790,4017
637,861,2637
638,247,2138
639,963,3417
640,76,4446
641,154,3531
642,656,1287
643,435,3180
644,997,3655
645,86,2360
646,697,445
647,285,36
648,974,1476
649,220,3958
650,69,1799
651,47,1846
652,94,1409
653,750,1709
654,958,2939
655,453,1301
656,204,1244
657,912,3977
658,218,3098
