Item_ID,Weight,Value
1,103,2558
2,436,546
3,861,4720
4,271,3836
5,107,594
6,72,4840
7,701,3805
8,21,1460
9,615,3494
10,122,2602
11,467,2445
12,215,2673
13,331,4201
14,459,17
15,88,3192
16,373,393
17,100,425
18,872,572
19,664,3632
20,131,1121
21,662,242
22,309,3898
23,770,4096
24,344,2280
25,492,789
26,414,715
27,806,4855
28,386,2850
29,192,776
30,956,4027
31,277,2248
32,161,79
33,460,3927
34,314,856
35,22,2149
36,253,1032
37,748,4941
38,857,3272
39,561,3577
40,475,4183
41,59,3457
42,511,3507
43,682,408
44,476,2712
45,700,3089
46,976,1669
47,783,148
48,190,4328
49,958,3898
50,687,1951
51,958,366
52,563,1675
53,876,4532
54,567,4495
55,244,2547
56,832,563
57,505,3563
58,131,2490
59,485,773
60,819,2038
61,647,3424
62,21,2568
63,841,1574
64,167,3695
65,274,3292
66,388,1247
67,601,3720
68,316,3840
69,14,360
70,242,2377
71,777,3010
72,346,2994
73,565,963
74,898,3633
75,340,1828
76,92,1614
77,367,1641
78,956,2217
79,455,4313
80,428,378
81,509,4215
82,776,4286
83,943,370
84,35,2197
85,206,3748
86,81,652
87,932,770
88,562,2422
89,872,781
90,388,1717
91,2,3984
92,390,1312
93,566,3360
94,106,523
95,772,522
96,822,4879
97,477,2321
98,703,936
99,402,2231
100,730,4041
101,556,4584
102,162,4942
103,202,3698
104,958,2838
105,996,4084
106,270,2462
107,863,3244
108,816,3360
109,271,686
110,456,2161
111,462,3989
112,727,4067
113,252,1568
114,702,39
115,296,2545
116,725,4876
117,720,1257
118,749,2991
119,338,2197
120,879,3469
121,53,2709
122,792,302
123,922,647
124,217,4759
125,764,1760
126,188,4352
127,380,598
128,493,662
129,41,4331
130,157,1369
131,15,2582
132,813,3869
133,65,3538
134,857,4866
135,839,4309
136,521,4559
137,344,283
138,129,3679
139,648,1487
140,472,4083
141,63,4184
142,139,461
143,499,2326
144,593,3755
145,392,2469
146,675,1725
147,419,1377
148,289,2744
149,379,515
150,773,703
151,490,1654
152,231,2067
153,41,23
154,28,2461
155,135,1305
156,201,3301
157,840,362
158,780,3728
159,930,1285
160,33,515
161,48,449
162,503,1856
163,407,4970
164,574,3563
165,728,2521
166,805,3082
167,99,1429
168,684,3968
169,872,923
170,726,3138
171,987,2160
172,547,2548
173,961,2980
174,739,2282
175,613,2650
176,943,314
177,462,2614
178,643,3084
179,769,2257
180,5,1038
181,218,3490
182,503,2635
183,767,3984
184,398,1779
185,871,3896
186,795,1125
187,393,698
188,207,2180
189,15,1405
190,858,1044
191,554,1930
192,892,1014
193,461,227
194,691,1829
195,575,4918
196,864,2024
197,743,4967
198,241,2453
199,564,2086
200,96,4284
201,900,1081
202,734,2321
203,485,3191
204,407,2631
205,231,2564
206,749,3293
