Item_ID,Weight,Value
1,103,3123
2,436,4700
3,861,4778
4,271,3901
5,107,524
6,72,2394
7,701,3118
8,21,2594
9,615,1969
10,122,1754
11,467,2297
12,215,2262
13,331,2287
14,459,4203
15,88,2879
16,373,4144
17,100,3645
18,872,4433
19,664,2056
20,131,4721
21,662,1277
22,309,2767
23,770,303
24,344,639
25,492,56
26,414,4822
27,806,526
28,386,4570
29,192,4124
30,956,2126
31,277,3288
32,161,365
33,460,4622
34,314,4979
35,22,1647
36,253,919
37,748,2798
38,857,1532
39,561,3346
40,475,1907
41,59,3087
42,511,4581
43,682,2076
44,476,714
45,700,1063
46,976,1977
47,783,1297
48,190,126
49,958,4633
50,687,3597
51,958,3284
52,563,1604
53,876,67
54,567,233
55,244,2157
56,832,1170
57,505,2159
58,131,4207
59,485,1494
60,819,4719
61,647,4008
62,21,2473
63,841,2661
64,167,2740
65,274,1762
66,388,3515
67,601,1976
68,316,2363
69,14,877
70,242,3813
71,777,3449
72,346,1313
73,565,1461
74,898,2710
75,340,2325
76,92,1734
77,367,1606
78,956,2564
79,455,3422
80,428,3518
81,509,2398
82,776,3736
83,943,2871
84,35,1161
85,206,4855
86,81,243
87,932,2591
88,562,1064
89,872,4325
90,388,2596
91,2,920
92,390,6
93,566,468
94,106,4171
95,772,4
96,822,646
97,477,118
98,703,2929
99,402,2552
100,730,4290
101,556,847
102,162,2763
103,202,1142
104,958,1811
105,996,724
106,270,225
107,863,4628
108,816,4209
109,271,4655
110,456,2049
111,462,4750
112,727,4416
113,252,1574
114,702,1829
115,296,1918
116,725,4235
117,720,2027
118,749,3745
119,338,902
120,879,4786
121,53,2040
122,792,10
123,922,261
124,217,1674
125,764,2220
126,188,2061
127,380,3714
128,493,1620
129,41,321
130,157,1343
131,15,2377
132,813,2833
133,65,2825
134,857,1995
135,839,2959
136,521,2039
137,344,3491
138,129,3678
139,648,1119
140,472,1605
141,63,4028
142,139,236
143,499,1970
144,593,4430
145,392,1909
146,675,376
147,419,3531
148,289,2636
149,379,1571
150,773,2561
151,490,3392
152,231,2966
153,41,3644
154,28,3851
155,135,873
156,201,1253
157,840,1315
158,780,4821
159,930,2899
160,33,78
161,48,2622
162,503,4228
163,407,601
164,574,1066
165,728,2137
166,805,2450
167,99,2344
168,684,1864
169,872,1319
170,726,4712
171,987,3598
172,547,3763
173,961,4671
174,739,2191
175,613,993
176,943,2713
177,462,2193
178,643,1249
179,769,3055
180,5,4599
181,218,4034
182,503,1998
183,767,4917
184,398,3688
185,871,2152
186,795,4019
187,393,3111
188,207,1971
189,15,198
190,858,2627
191,554,1203
192,892,2036
193,461,478
194,691,1255
195,575,923
196,864,420
197,743,2205
198,241,2598
199,564,1121
200,96,3069
201,900,951
202,734,2337
203,485,2244
204,407,2646
205,231,1858
206,749,4613
207,655,1866
208,171,2913
209,541,2854
210,36,4911
211,525,3229
212,160,3720
213,839,3229
214,699,2372
215,243,2892
216,86,3757
217,796,4226
218,578,95
219,682,2675
220,557,1956
221,574,794
222,953,1835
223,646,2117
224,796,4107
225,28,3326
226,620,2920
227,556,2598
228,340,3206
229,798,4808
230,958,815
231,331,346
232,640,2350
233,506,363
234,348,2444
235,473,2266
236,231,2189
237,190,3006
238,225,3282
239,385,985
240,377,1640
241,283,828
242,958,2731
243,633,3532
244,628,4452
245,973,2936
246,745,3877
247,259,127
248,359,3178
249,710,3057
250,456,604
251,411,3450
252,649,4147
253,318,3534
254,677,3368
255,225,3369
256,819,3798
257,234,1793
258,684,2862
259,664,3477
260,975,3418
261,827,1646
262,374,1206
263,672,3031
264,608,2873
265,472,3073
266,233,1855
267,692,4022
268,113,4663
