Item_ID,Weight,Value
1,103,4009
2,436,3199
3,861,4791
4,271,2525
5,107,1086
6,72,2480
7,701,1694
8,21,2316
9,615,779
10,122,4590
11,467,1586
12,215,1493
13,331,661
14,459,1349
15,88,1300
16,373,3941
17,100,1987
18,872,2045
19,664,3517
20,131,1059
21,662,977
22,309,4578
23,770,728
24,344,2528
25,492,3137
26,414,343
27,806,1448
28,386,2380
29,192,3660
30,956,527
31,277,1897
32,161,4755
33,460,2074
34,314,4916
35,22,406
36,253,1574
37,748,4601
38,857,3741
39,561,4275
40,475,4228
41,59,1847
42,511,1479
43,682,2396
44,476,772
45,700,579
46,976,2902
47,783,194
48,190,2008
49,958,1186
50,687,2395
51,958,2999
52,563,1793
53,876,1111
54,567,4006
55,244,2262
56,832,3737
57,505,3794
58,131,1937
59,485,4876
60,819,4358
61,647,730
62,21,4379
63,841,3452
64,167,4458
65,274,4537
66,388,2141
67,601,1645
68,316,2801
69,14,4963
70,242,142
71,777,1456
72,346,4797
73,565,2097
74,898,1326
75,340,4977
76,92,1214
77,367,1160
78,956,4651
79,455,4500
80,428,4988
81,509,4698
82,776,341
83,943,3829
84,35,1969
85,206,704
86,81,4414
87,932,2430
88,562,1801
89,872,4913
90,388,4649
91,2,856
92,390,1813
93,566,2867
94,106,3643
95,772,183
96,822,3113
97,477,4493
98,703,1518
99,402,1357
100,730,2175
101,556,3630
102,162,3629
103,202,4097
104,958,3240
105,996,3692
106,270,19
107,863,3404
108,816,4680
109,271,4552
110,456,3005
111,462,1133
112,727,3340
113,252,3312
114,702,3373
115,296,988
116,725,3322
117,720,4616
118,749,4955
119,338,174
120,879,3742
121,53,3053
122,792,727
123,922,3761
124,217,1876
125,764,4034
126,188,990
127,380,3745
128,493,2687
129,41,420
130,157,594
131,15,1775
132,813,2460
133,65,936
134,857,3809
135,839,332
136,521,3450
137,344,2703
138,129,4007
139,648,3869
140,472,4201
141,63,202
142,139,2498
143,499,1843
144,593,1867
145,392,1997
146,675,910
147,419,4306
148,289,4659
149,379,3190
150,773,771
151,490,3156
152,231,2502
153,41,2715
154,28,4725
155,135,3586
156,201,1629
157,840,387
158,780,3422
159,930,4009
160,33,4094
161,48,4364
162,503,2467
163,407,2283
164,574,1857
165,728,1999
166,805,1237
167,99,4670
168,684,4145
169,872,1151
170,726,4319
171,987,1432
172,547,1820
173,961,2325
174,739,1131
175,613,2659
176,943,3501
177,462,375
178,643,2121
179,769,4021
180,5,2022
181,218,3706
182,503,3260
183,767,3436
184,398,1890
185,871,1824
186,795,1475
187,393,2243
188,207,3244
189,15,3135
190,858,2071
191,554,360
192,892,2042
193,461,1142
