Item_ID,Weight,Value
1,103,1419
2,436,955
3,861,984
4,271,975
5,107,4134
6,72,3973
7,701,914
8,21,4550
9,615,37
10,122,3388
11,467,1712
12,215,3021
13,331,796
14,459,4037
15,88,4689
16,373,3112
17,100,1325
18,872,318
19,664,2397
20,131,2163
21,662,2746
22,309,1592
23,770,3112
24,344,3931
25,492,1997
26,414,1313
27,806,1286
28,386,4312
29,192,2384
30,956,3240
31,277,2140
32,161,1705
33,460,363
34,314,2605
35,22,1717
36,253,4452
37,748,4287
38,857,3739
39,561,2470
40,475,4796
41,59,557
42,511,826
43,682,2809
44,476,4522
45,700,2720
46,976,3509
47,783,3742
48,190,1575
49,958,3999
50,687,2130
51,958,2404
52,563,3330
53,876,589
54,567,2013
55,244,1548
56,832,295
57,505,1986
58,131,3118
59,485,1691
60,819,1137
61,647,2065
62,21,4456
63,841,4796
64,167,4544
65,274,4771
66,388,1008
67,601,2515
68,316,3527
69,14,4682
70,242,1248
71,777,3903
72,346,1436
73,565,572
74,898,2383
75,340,1246
76,92,2085
77,367,278
78,956,1888
79,455,4580
80,428,1266
81,509,4827
82,776,1041
83,943,918
84,35,886
85,206,2753
86,81,22
87,932,4570
88,562,3192
89,872,2354
90,388,4800
91,2,687
92,390,285
93,566,4812
94,106,3748
95,772,763
96,822,2429
97,477,2508
98,703,29
99,402,907
100,730,3105
101,556,4000
102,162,2995
103,202,2507
104,958,4666
105,996,3610
106,270,3554
107,863,1454
108,816,4834
109,271,3357
110,456,516
111,462,39
112,727,3343
113,252,887
114,702,2845
115,296,2205
116,725,1099
117,720,1824
118,749,3202
119,338,3156
120,879,3094
121,53,3531
122,792,3779
123,922,2897
124,217,3454
125,764,3512
126,188,989
127,380,4117
128,493,4965
129,41,4027
130,157,4180
131,15,1683
132,813,4666
133,65,3964
134,857,934
135,839,3599
136,521,3234
137,344,1981
138,129,1856
139,648,3057
140,472,793
141,63,792
142,139,1810
143,499,2256
144,593,3611
145,392,1608
146,675,985
147,419,3677
148,289,3381
149,379,520
150,773,591
151,490,1051
152,231,3634
153,41,4445
154,28,960
155,135,693
156,201,3900
157,840,4474
158,780,2947
159,930,527
160,33,3225
161,48,2254
162,503,3345
163,407,3966
164,574,1876
165,728,1764
166,805,521
167,99,1017
168,684,117
169,872,2434
170,726,584
171,987,395
172,547,3789
173,961,2769
174,739,4168
175,613,3861
176,943,274
177,462,2014
178,643,4434
179,769,1390
180,5,3567
181,218,4703
182,503,166
183,767,1568
184,398,729
185,871,2044
186,795,4198
187,393,3497
188,207,779
189,15,214
190,858,3763
191,554,1577
192,892,2449
193,461,2937
194,691,3118
195,575,592
196,864,2721
197,743,714
198,241,936
199,564,4338
200,96,2
201,900,2849
202,734,4045
203,485,1950
204,407,918
205,231,3175
206,749,2242
207,655,90
208,171,1710
209,541,2170
210,36,4239
211,525,3042
212,160,106
213,839,887
214,699,428
215,243,1896
216,86,317
217,796,635
218,578,1926
219,682,2057
220,557,3145
221,574,2271
222,953,1440
223,646,553
224,796,716
225,28,3912
226,620,1714
227,556,3390
228,340,1108
229,798,4207
230,958,251
231,331,2431
232,640,2055
233,506,459
234,348,208
235,473,900
236,231,3462
237,190,3386
238,225,22
239,385,410
240,377,895
241,283,515
242,958,4905
243,633,4970
244,628,4110
245,973,2135
246,745,3596
247,259,2957
248,359,1561
249,710,1267
250,456,2170
251,411,3639
252,649,750
253,318,3428
254,677,4781
255,225,1928
256,819,3805
257,234,3703
258,684,2357
259,664,4791
260,975,2336
261,827,307
262,374,3666
263,672,1990
264,608,662
265,472,4645
266,233,312
267,692,2921
268,113,1083
269,830,2972
270,497,755
271,442,4131
272,564,4541
273,268,353
274,510,903
275,807,3889
276,386,159
277,387,1978
