Item_ID,Weight,Value
1,103,2920
2,436,2598
3,861,3206
4,271,4808
5,107,815
6,72,346
7,701,2350
8,21,363
9,615,2444
10,122,2266
11,467,2189
12,215,3006
13,331,3282
14,459,985
15,88,1640
16,373,828
17,100,2731
18,872,3532
19,664,4452
20,131,2936
21,662,3877
22,309,127
23,770,3178
24,344,3057
25,492,604
26,414,3450
27,806,4147
28,386,3534
29,192,3368
30,956,3369
31,277,3798
32,161,1793
33,460,2862
34,314,3477
35,22,3418
36,253,1646
37,748,1206
38,857,3031
39,561,2873
40,475,3073
41,59,1855
42,511,4022
43,682,4663
44,476,2709
45,700,3503
46,976,1333
47,783,202
48,190,3508
49,958,4213
50,687,575
51,958,537
52,563,1626
53,876,2123
54,567,386
55,244,3282
56,832,475
57,505,418
58,131,3601
59,485,955
60,819,4972
61,647,4859
62,21,1206
63,841,4760
64,167,4121
65,274,1991
66,388,4806
67,601,3573
68,316,4381
69,14,4159
70,242,4758
71,777,2714
72,346,2204
73,565,3121
74,898,967
75,340,4945
76,92,3433
77,367,689
78,956,4244
79,455,3702
80,428,342
81,509,1725
82,776,4423
83,943,1793
84,35,1760
85,206,3213
86,81,990
87,932,2263
88,562,2483
89,872,952
90,388,723
91,2,3390
92,390,2080
93,566,2718
94,106,2333
95,772,3377
96,822,4525
97,477,1501
98,703,286
99,402,3496
100,730,2066
101,556,769
102,162,3058
103,202,4290
104,958,2162
105,996,3294
106,270,947
107,863,4927
108,816,3336
109,271,4151
110,456,4896
111,462,4874
112,727,1482
113,252,1902
114,702,3452
115,296,4065
116,725,55
117,720,1824
118,749,3463
119,338,3080
120,879,833
121,53,4409
122,792,2807
123,922,2491
124,217,328
125,764,3311
126,188,3301
127,380,3676
128,493,3055
129,41,2144
130,157,1312
131,15,3192
132,813,2539
133,65,3984
134,857,4548
135,839,165
136,521,4278
137,344,823
138,129,944
139,648,4426
140,472,775
141,63,2199
142,139,3157
143,499,4243
144,593,3696
145,392,3453
146,675,915
147,419,1309
148,289,4178
149,379,514
150,773,1921
151,490,3595
152,231,4842
153,41,1410
154,28,4803
155,135,4567
156,201,3191
157,840,4492
158,780,1556
159,930,805
160,33,1280
161,48,3578
162,503,2902
163,407,1388
164,574,4689
165,728,2762
166,805,2680
167,99,2107
168,684,4224
169,872,4832
170,726,2769
171,987,3954
172,547,3187
173,961,3281
174,739,2574
175,613,4617
176,943,2600
177,462,4034
178,643,237
179,769,1305
180,5,3431
181,218,1302
182,503,2542
183,767,2052
184,398,442
185,871,2077
186,795,3181
187,393,2658
188,207,3799
189,15,805
190,858,75
191,554,2176
192,892,3925
193,461,2090
194,691,41
195,575,2082
196,864,4684
197,743,1623
198,241,342
199,564,4053
200,96,2075
201,900,646
202,734,4827
203,485,4264
204,407,610
205,231,455
206,749,2954
207,655,1709
208,171,3473
209,541,2970
210,36,3029
211,525,4798
212,160,2682
213,839,3630
214,699,4226
215,243,3068
216,86,1387
217,796,3777
218,578,2867
219,682,4789
220,557,3364
221,574,4890
222,953,4125
223,646,149
224,796,3851
225,28,2059
226,620,1137
227,556,187
228,340,2855
229,798,1251
230,958,1334
231,331,4194
232,640,4151
233,506,2712
234,348,4854
235,473,4502
236,231,1786
237,190,751
238,225,1763
239,385,3921
240,377,4461
241,283,482
242,958,154
243,633,1525
244,628,2121
245,973,2344
246,745,1241
247,259,61
248,359,939
249,710,1640
250,456,4121
251,411,4227
252,649,3570
253,318,1253
254,677,4204
255,225,172
256,819,1459
257,234,3550
258,684,4198
259,664,2323
260,975,1637
261,827,3116
262,374,4091
263,672,3005
264,608,330
265,472,3641
266,233,3895
267,692,4108
268,113,1342
269,830,3664
270,497,216
271,442,339
272,564,4063
273,268,2709
274,510,3153
275,807,1751
276,386,2422
277,387,710
278,113,3727
279,613,3643
280,625,3994
281,952,489
282,81,47
283,699,3360
284,113,4874
285,2,4807
286,642,401
287,220,3991
288,566,3158
289,855,4346
290,997,391
291,736,3854
292,225,4431
293,385,629
294,403,4233
295,638,2931
296,130,1522
297,53,827
298,684,4823
299,730,1501
300,672,3295
301,710,2420
302,416,935
303,247,3043
304,836,4498
305,439,1467
306,203,3562
307,184,615
308,123,1183
309,401,3224
310,767,2668
311,294,131
312,280,2984
313,837,4279
314,884,4460
315,610,39
316,198,3960
317,982,3588
318,907,921
319,511,2770
320,752,4112
321,144,493
322,609,1132
323,201,3522
324,124,311
325,187,739
326,326,3242
327,464,546
328,349,2462
329,771,4347
330,660,4855
331,764,1805
332,955,3213
333,932,3811
334,403,814
335,346,4125
336,963,2033
337,511,4573
338,147,4414
339,148,245
340,864,4844
341,711,4793
342,820,272
343,489,3512
344,929,1772
345,936,1263
346,640,2425
347,551,4362
348,338,921
349,872,3431
350,641,4436
351,779,4485
352,988,2625
353,953,3761
354,473,2051
355,946,3501
356,151,1166
357,415,376
358,990,2034
359,298,146
360,611,4389
361,263,432
362,764,705
363,144,2633
364,346,4495
365,624,964
366,572,2235
367,881,2042
368,2,1829
369,897,2109
370,304,4069
371,254,939
372,652,4806
373,453,807
374,37,1464
375,160,3416
376,9,11
377,233,1869
378,99,4868
379,659,885
380,816,3565
381,208,1390
382,131,3402
383,404,4322
384,152,825
385,54,2266
386,120,937
387,673,2801
388,920,2554
389,628,3846
390,587,1797
391,625,54
392,968,727
393,420,2737
394,422,3171
395,104,1914
396,852,1597
397,254,1915
398,227,2467
399,112,2738
400,510,850
401,473,2110
402,99,3
403,153,4256
404,861,4070
405,914,4877
406,896,893
407,878,2031
408,338,3161
409,706,2377
410,822,4676
411,163,1934
412,720,1381
413,957,3682
414,681,1291
415,996,1641
416,161,2683
417,580,988
418,801,1219
419,398,1356
420,277,4266
421,816,4617
422,916,4136
423,504,1561
424,896,1419
425,392,955
426,135,984
427,195,975
428,401,4134
429,640,3973
430,33,914
431,688,4550
432,460,37
433,955,3388
434,883,1712
435,470,3021
436,375,796
437,22,4037
438,750,4689
439,670,3112
440,38,1325
441,230,318
442,365,2397
443,563,2163
444,438,2746
445,776,1592
446,283,3112
447,27,3931
448,226,1997
449,277,1313
450,798,1286
451,609,4312
452,284,2384
453,879,3240
454,960,2140
455,481,1705
456,453,363
457,829,2605
458,816,1717
459,659,4452
460,516,4287
461,547,3739
462,192,2470
463,49,4796
464,512,557
465,17,826
466,172,2809
467,220,4522
468,158,2720
469,477,3509
470,46,3742
471,373,1575
472,518,3999
473,99,2130
474,892,2404
475,745,3330
476,37,589
477,280,2013
478,349,1548
479,497,295
480,302,1986
481,181,3118
482,607,1691
483,99,1137
484,700,2065
485,993,4456
486,116,4796
487,191,4544
488,253,4771
489,981,1008
490,928,2515
491,983,3527
492,161,4682
493,256,1248
494,323,3903
495,128,1436
496,18,572
497,793,2383
498,735,1246
499,566,2085
500,570,278
501,323,1888
502,872,4580
503,686,1266
504,792,4827
505,626,1041
506,288,918
507,943,886
508,854,2753
509,663,22
510,962,4570
511,639,3192
512,155,2354
513,490,4800
514,386,687
515,986,285
516,785,4812
517,104,3748
518,929,763
519,393,2429
520,811,2508
521,246,29
522,176,907
523,39,3105
524,477,4000
525,682,2995
526,759,2507
527,538,4666
528,867,3610
529,818,3554
530,921,1454
531,408,4834
532,525,3357
533,828,516
534,506,39
535,903,3343
536,825,887
537,36,2845
538,685,2205
539,20,1099
540,321,1824
541,776,3202
542,512,3156
543,400,3094
544,654,3531
545,972,3779
546,883,2897
547,471,3454
548,143,3512
549,92,989
550,354,4117
551,834,4965
552,800,4027
553,727,4180
554,959,1683
555,854,4666
556,51,3964
557,665,934
558,698,3599
559,575,3234
560,190,1981
561,125,1856
562,150,3057
563,314,793
564,570,792
565,342,1810
566,305,2256
567,692,3611
568,682,1608
569,838,985
570,783,3677
571,54,3381
572,444,520
573,613,591
574,993,1051
575,264,3634
576,53,4445
577,572,960
578,620,693
579,5,3900
580,103,4474
581,196,2947
582,774,527
583,877,3225
584,992,2254
585,884,3345
586,350,3966
587,47,1876
588,867,1764
589,823,521
590,936,1017
591,820,117
592,656,2434
593,269,584
594,370,395
595,636,3789
596,106,2769
597,670,4168
598,659,3861
599,657,274
600,120,2014
601,831,4434
602,787,1390
603,604,3567
604,58,4703
605,951,166
606,346,1568
607,741,729
608,474,2044
609,117,4198
610,830,3497
611,791,779
612,127,214
613,393,3763
614,908,1577
615,641,2449
616,58,2937
617,634,3118
618,513,592
619,751,2721
620,802,714
621,96,936
622,638,4338
623,118,2
624,560,2849
625,601,4045
626,488,1950
627,237,918
628,885,3175
629,897,2242
630,272,90
631,189,1710
632,999,2170
633,704,4239
634,447,3042
635,581,106
636,790,887
637,861,428
638,247,1896
639,963,317
640,76,635
641,154,1926
642,656,2057
643,435,3145
644,997,2271
645,86,1440
646,697,553
647,285,716
648,974,3912
649,220,1714
650,69,3390
651,47,1108
652,94,4207
653,750,251
654,958,2431
655,453,2055
656,204,459
657,912,208
658,218,900
659,474,3462
660,432,3386
661,341,22
662,551,410
663,612,895
664,289,515
665,254,4905
666,734,4970
667,357,4110
668,23,2135
669,762,3596
670,522,2957
671,758,1561
672,837,1267
673,100,2170
674,802,3639
675,180,750
676,223,3428
677,906,4781
678,762,1928
679,659,3805
680,442,3703
681,608,2357
682,769,4791
683,325,2336
684,516,307
685,16,3666
686,792,1990
687,336,662
688,759,4645
689,258,312
690,497,2921
691,988,1083
692,896,2972
693,160,755
694,475,4131
695,852,4541
696,664,353
697,908,903
698,690,3889
699,675,159
700,380,1978
701,545,957
702,929,2072
703,957,404
704,691,4612
705,427,2780
706,613,1388
707,268,3454
708,835,956
709,577,1713
710,417,4704
711,168,1274
712,842,3812
713,43,2626
714,556,2383
715,285,1442
716,397,2980
717,12,1798
718,607,4391
719,302,4010
720,898,4851
721,253,1395
722,499,4282
723,754,1270
724,35,4733
725,727,3715
726,849,530
727,90,3624
728,776,2959
729,605,2915
730,922,4890
731,970,3592
732,602,2148
733,418,4574
734,115,3370
735,617,940
736,903,526
737,196,2
738,826,375
739,501,2341
740,626,4006
741,493,3053
742,75,4649
743,413,2366
744,376,1526
745,420,4477
746,729,1647
747,277,14
748,761,4600
749,676,2279
750,394,3156
751,869,130
752,457,3815
753,920,4934
754,192,3217
755,739,2939
756,689,3929
757,99,2041
758,548,28
759,978,2114
760,999,1253
761,96,4357
762,664,2047
763,663,4556
764,190,4024
765,736,4397
766,37,3375
767,780,3467
768,369,3082
769,695,3779
770,525,630
771,279,270
772,217,2640
773,867,1994
774,873,2892
775,798,4958
776,273,3433
777,881,1281
778,62,2361
779,596,576
780,880,1308
781,729,3193
782,342,3179
783,397,2735
784,699,2213
785,19,2353
786,177,3569
787,612,1656
788,396,1580
789,445,2204
790,233,1391
791,915,1743
792,76,1926
793,265,620
794,455,1275
795,796,957
796,718,1940
797,735,3954
798,384,2382
799,564,969
800,851,1317
801,506,1044
802,367,282
803,144,2845
804,885,1059
805,69,4294
806,99,2533
807,396,3829
808,25,1009
809,948,1230
810,891,1036
811,469,4586
812,484,276
813,565,2741
814,151,2290
815,144,1240
816,569,126
817,39,4066
818,109,4313
819,693,3869
820,42,1209
821,186,3250
822,935,919
823,398,3924
824,223,4404
825,634,1970
826,133,2794
827,163,892
828,215,4471
829,733,2034
830,235,1365
831,843,129
832,658,1015
833,751,1800
834,588,4613
835,9,1519
836,74,4182
837,954,1199
838,492,3874
839,913,2475
840,253,3486
841,230,4050
842,519,3720
843,174,303
844,653,3953
845,168,4684
846,170,987
847,393,1864
848,946,4441
849,795,4910
850,634,3073
851,194,3125
852,517,1328
853,29,2409
854,165,3674
855,422,3292
856,339,4034
857,648,704
858,496,575
859,365,3233
860,833,4784
861,342,2633
862,500,3829
863,657,3231
864,511,489
865,327,1348
866,217,3682
867,301,3174
868,132,4590
869,804,1668
870,70,1638
871,252,4115
872,415,3554
873,787,1001
874,445,851
875,876,1389
876,182,3713
877,167,1368
878,91,822
879,714,455
880,858,1625
881,531,2773
882,39,3727
883,126,3148
884,451,4090
885,173,4807
886,653,2191
887,754,917
888,220,3987
889,638,2876
890,58,1441
891,660,4401
892,476,736
893,456,3569
894,829,3339
895,895,3016
896,361,2890
897,935,962
898,1,2990
899,387,3849
900,973,1027
901,348,3866
902,190,2864
903,505,2502
904,191,1948
905,508,1178
906,369,4761
907,409,12
908,824,4400
909,929,3365
910,934,3023
911,117,3372
912,134,2831
913,58,43
914,556,944
915,685,2391
916,672,2546
917,173,2412
918,829,4987
919,815,1005
920,149,21
921,80,407
922,886,1015
923,213,4432
924,203,1839
925,764,3189
926,229,715
927,676,4147
928,227,3855
929,659,4420
930,532,4885
931,441,141
932,402,4566
933,47,4883
934,233,964
935,305,373
936,526,3636
937,143,2542
938,415,3611
939,513,1693
940,373,106
941,566,1682
942,886,4098
943,259,4017
944,656,2637
945,471,2138
946,953,3417
947,971,4446
948,12,3531
949,330,1287
950,736,3180
951,784,3655
952,968,2360
953,358,445
954,972,36
955,408,1476
956,668,3958
957,373,1799
958,8,1846
959,122,1409
960,348,1709
961,676,2939
962,90,1301
963,648,1244
964,698,3977
965,316,3098
966,178,4617
967,540,10
968,732,2426
969,869,1661
970,41,2632
971,740,4816
972,704,1073
973,923,3226
974,502,4955
975,959,1317
976,145,4146
977,201,3684
978,929,3274
979,724,146
980,461,3041
981,732,1463
982,752,4677
983,925,1585
984,909,483
985,558,3180
986,547,1250
987,253,4769
988,390,631
989,594,662
990,883,3504
991,256,2853
992,709,2467
993,815,988
994,921,1547
995,450,650
996,10,969
997,824,2638
998,798,1101
999,242,441
