Item_ID,Weight,Value
1,103,3121
2,436,17
3,861,1244
4,271,2206
5,107,2525
6,72,1070
7,701,3445
8,21,2566
9,615,1061
10,122,2328
11,467,3421
12,215,302
13,331,4277
14,459,607
15,88,3171
16,373,700
17,100,1140
18,872,191
19,664,2301
20,131,981
21,662,2976
22,309,1185
23,770,3328
24,344,3395
25,492,128
26,414,2066
27,806,1817
28,386,570
29,192,1896
30,956,2734
31,277,3864
32,161,4722
33,460,4015
34,314,2902
35,22,1687
36,253,3010
37,748,155
38,857,2538
39,561,1410
40,475,4058
41,59,785
42,511,3176
43,682,4342
44,476,2807
45,700,538
46,976,1842
47,783,2456
48,190,525
49,958,2951
50,687,4132
51,958,4781
52,563,4116
53,876,2369
54,567,3848
55,244,4496
56,832,2702
57,505,972
58,131,1167
59,485,4930
60,819,2775
61,647,1983
62,21,854
63,841,4147
64,167,3737
65,274,3770
66,388,575
67,601,3262
68,316,1149
69,14,1716
70,242,4778
71,777,4934
72,346,3855
73,565,2492
74,898,2661
75,340,3125
76,92,3052
77,367,5
78,956,4870
79,455,877
80,428,992
81,509,4143
82,776,4365
83,943,4466
84,35,636
85,206,1694
86,81,1683
87,932,4753
88,562,120
89,872,831
90,388,3676
91,2,1370
92,390,741
93,566,117
94,106,2839
95,772,1151
96,822,1932
97,477,1013
98,703,1665
99,402,1082
100,730,4730
101,556,513
102,162,2850
103,202,560
104,958,3673
105,996,4584
106,270,4993
107,863,3344
108,816,4071
109,271,4800
110,456,1471
111,462,581
112,727,2295
113,252,3148
114,702,4250
115,296,1680
116,725,3507
117,720,2745
118,749,3357
119,338,4046
120,879,1244
121,53,3119
122,792,2142
123,922,3060
124,217,4549
125,764,2960
126,188,2266
127,380,2480
128,493,4647
129,41,1636
130,157,1758
131,15,4453
132,813,2071
133,65,2850
134,857,3252
135,839,3731
136,521,2490
137,344,1632
138,129,2817
139,648,1016
140,472,1349
141,63,4612
142,139,3088
143,499,2840
144,593,336
145,392,4593
146,675,896
147,419,3547
148,289,852
149,379,1688
150,773,1932
151,490,3747
152,231,2428
153,41,1569
154,28,4001
155,135,2739
156,201,3499
157,840,3914
158,780,1067
159,930,4381
160,33,2445
161,48,4108
162,503,3374
163,407,3970
164,574,2547
165,728,754
166,805,2083
167,99,2775
168,684,2897
169,872,4186
170,726,776
171,987,1626
172,547,3070
173,961,418
174,739,115
175,613,617
176,943,3975
177,462,3268
178,643,826
179,769,1517
180,5,3147
181,218,413
182,503,729
183,767,3349
184,398,2809
185,871,676
186,795,3466
187,393,2505
188,207,2968
189,15,2787
190,858,1123
191,554,4080
192,892,1572
193,461,2144
194,691,1688
195,575,4133
196,864,3852
197,743,3441
198,241,3767
199,564,2327
200,96,2915
201,900,4969
202,734,3953
203,485,596
204,407,729
205,231,1366
206,749,4493
207,655,699
208,171,396
209,541,4172
210,36,4361
211,525,2503
212,160,1820
213,839,718
214,699,2783
215,243,4947
216,86,3578
217,796,144
218,578,4981
219,682,3141
220,557,4492
221,574,2939
222,953,3637
223,646,3223
224,796,1168
225,28,2617
226,620,1063
227,556,2157
228,340,2983
229,798,3295
230,958,4730
231,331,1157
232,640,733
233,506,4331
234,348,4847
235,473,954
236,231,2540
237,190,3325
238,225,3302
239,385,1543
240,377,1192
241,283,2994
242,958,2682
243,633,1218
244,628,1541
245,973,3237
246,745,2387
247,259,3720
248,359,1389
249,710,1857
250,456,1366
251,411,500
252,649,1681
253,318,511
254,677,4313
255,225,1325
256,819,1156
257,234,1828
258,684,3142
259,664,3487
260,975,1811
261,827,2924
262,374,2215
263,672,4187
264,608,714
265,472,3603
266,233,4135
267,692,3523
268,113,4269
269,830,4749
270,497,4850
271,442,1244
272,564,3710
273,268,1082
274,510,456
275,807,4925
276,386,895
277,387,1385
278,113,1959
279,613,3073
280,625,1997
281,952,4286
282,81,505
283,699,1215
284,113,1532
285,2,3441
286,642,824
287,220,929
288,566,134
289,855,2106
290,997,3628
291,736,4781
292,225,1853
293,385,4911
294,403,4176
295,638,2934
296,130,3285
297,53,4299
298,684,2812
299,730,1251
300,672,3513
301,710,1257
302,416,3377
303,247,3487
304,836,3585
305,439,1397
306,203,3638
307,184,3331
308,123,2704
309,401,471
310,767,1354
311,294,2784
312,280,2832
313,837,358
314,884,3020
315,610,668
316,198,4469
317,982,1146
318,907,4186
319,511,3720
320,752,2746
321,144,540
322,609,2780
323,201,4965
324,124,4137
325,187,4836
326,326,3776
327,464,2509
328,349,2780
329,771,925
330,660,2957
331,764,1582
332,955,3325
333,932,4486
334,403,256
335,346,4805
336,963,1839
337,511,1945
338,147,10
339,148,2872
340,864,798
341,711,4973
342,820,1016
343,489,1825
344,929,4470
345,936,3137
346,640,2194
347,551,224
348,338,4949
349,872,4159
350,641,3926
351,779,4785
352,988,4001
353,953,1634
354,473,2153
355,946,511
356,151,385
357,415,405
358,990,4614
359,298,4572
360,611,2001
361,263,2757
362,764,1669
363,144,1461
364,346,3637
365,624,2725
366,572,4810
367,881,4179
368,2,2049
369,897,4147
370,304,4781
371,254,717
372,652,4545
373,453,4977
374,37,4584
375,160,1824
376,9,2082
377,233,3420
378,99,1575
379,659,250
380,816,674
381,208,4534
382,131,2166
383,404,771
384,152,3963
385,54,4364
386,120,1985
387,673,1078
388,920,236
389,628,389
390,587,3038
391,625,4859
392,968,1849
393,420,4720
394,422,2815
395,104,3375
396,852,3279
397,254,1253
398,227,3982
399,112,4674
400,510,2123
401,473,4531
402,99,2151
403,153,4860
404,861,1330
405,914,1359
406,896,2483
407,878,4543
408,338,2018
409,706,1332
410,822,4345
411,163,4262
412,720,1359
413,957,4638
414,681,4855
415,996,3178
416,161,2129
417,580,2181
418,801,4893
419,398,138
420,277,3473
421,816,2833
422,916,3580
423,504,3032
424,896,4165
