Item_ID,Weight,Value
1,103,2086
2,436,4284
3,861,1081
4,271,2321
5,107,3191
6,72,2631
7,701,2564
8,21,3293
9,615,4622
10,122,3587
11,467,4432
12,215,2948
13,331,3960
14,459,2814
15,88,2584
16,373,162
17,100,594
18,872,3260
19,664,4156
20,131,2963
21,662,3889
22,309,3391
23,770,4502
24,344,664
25,492,1133
26,414,542
27,806,2975
28,386,868
29,192,2067
30,956,432
31,277,4836
32,161,4279
33,460,1207
34,314,2529
35,22,1170
36,253,831
37,748,1652
38,857,1137
39,561,2811
40,475,476
41,59,2811
42,511,1327
43,682,1020
44,476,1837
45,700,4257
46,976,2449
47,783,4294
48,190,1284
49,958,660
50,687,2011
51,958,399
52,563,1734
53,876,2126
54,567,2172
55,244,75
56,832,4698
57,505,3472
58,131,837
59,485,500
60,819,138
61,647,2098
62,21,3697
63,841,1886
64,167,2758
65,274,3921
66,388,1901
67,601,2611
68,316,3987
69,14,1450
70,242,547
71,777,4677
72,346,2004
73,565,2097
74,898,704
75,340,2404
76,92,1626
77,367,3332
78,956,4734
79,455,2979
80,428,4737
81,509,2840
82,776,3385
83,943,2660
84,35,1862
85,206,2857
86,81,686
87,932,4284
88,562,1620
89,872,4644
90,388,1432
91,2,876
92,390,4714
93,566,2462
94,106,1366
95,772,1244
96,822,4999
97,477,163
98,703,1975
99,402,3292
100,730,270
101,556,632
102,162,906
103,202,3472
104,958,3254
105,996,2015
106,270,1642
107,863,205
108,816,582
109,271,841
110,456,1720
111,462,2644
112,727,2298
113,252,875
114,702,690
115,296,4001
116,725,3142
117,720,1423
118,749,672
119,338,1172
120,879,3727
121,53,944
122,792,1450
123,922,3738
124,217,2540
125,764,3960
126,188,4992
127,380,4261
128,493,2362
129,41,3653
130,157,3671
131,15,1754
132,813,2353
133,65,1939
134,857,371
135,839,4949
136,521,4480
137,344,1932
138,129,425
139,648,4725
140,472,895
141,63,598
142,139,3063
143,499,2337
144,593,4689
145,392,1688
146,675,573
147,419,2091
148,289,3670
149,379,4273
150,773,4625
151,490,1634
152,231,1518
153,41,4294
154,28,2658
155,135,3649
156,201,4949
157,840,3589
158,780,1538
159,930,3138
160,33,98
161,48,3216
162,503,4531
163,407,4733
164,574,3751
165,728,3158
166,805,4684
167,99,344
168,684,4667
169,872,611
170,726,1728
171,987,2291
172,547,1855
173,961,2609
174,739,2080
175,613,2325
176,943,4628
177,462,1178
178,643,1092
179,769,4980
180,5,2792
181,218,1750
182,503,2676
183,767,782
184,398,3049
185,871,2106
186,795,3868
187,393,4977
188,207,4543
189,15,2114
190,858,3971
191,554,1992
192,892,1068
193,461,1578
194,691,1012
195,575,2275
196,864,4870
197,743,1815
198,241,2427
199,564,4403
200,96,4875
201,900,2552
202,734,3658
203,485,8
204,407,2556
205,231,476
206,749,2212
207,655,485
208,171,4655
209,541,2286
210,36,4564
211,525,3526
212,160,3340
213,839,2823
214,699,4944
215,243,2925
216,86,259
217,796,283
218,578,1899
219,682,4136
220,557,2977
221,574,2268
222,953,3201
223,646,613
224,796,688
225,28,3691
226,620,613
227,556,2308
228,340,3014
229,798,1782
230,958,2592
231,331,2697
232,640,3959
233,506,575
234,348,1911
235,473,3605
236,231,670
237,190,4365
238,225,1284
239,385,924
240,377,1126
241,283,1530
242,958,1595
243,633,247
244,628,3712
245,973,1561
246,745,2401
247,259,2244
248,359,3865
249,710,1940
250,456,3070
251,411,227
252,649,3548
253,318,265
254,677,1396
255,225,3558
256,819,646
257,234,2991
258,684,1900
259,664,2505
260,975,2773
261,827,1155
262,374,588
263,672,4572
264,608,1822
265,472,986
266,233,4080
267,692,3349
268,113,3832
269,830,1242
270,497,190
271,442,981
272,564,1699
273,268,1716
274,510,2594
275,807,4137
276,386,4434
277,387,1099
278,113,2327
279,613,3248
280,625,896
281,952,1675
282,81,2910
283,699,931
284,113,4385
285,2,724
286,642,2941
287,220,1090
288,566,4579
289,855,936
290,997,2296
291,736,156
292,225,1071
293,385,1959
294,403,2502
295,638,4220
296,130,3831
297,53,855
298,684,640
299,730,2239
300,672,1603
301,710,442
302,416,4629
303,247,1337
304,836,3701
305,439,949
306,203,3374
307,184,460
308,123,4647
309,401,393
310,767,3939
311,294,1788
312,280,4941
313,837,2258
314,884,1139
315,610,3809
316,198,4742
317,982,2455
318,907,1467
319,511,3675
320,752,1378
321,144,2598
322,609,142
323,201,2660
324,124,4597
325,187,840
326,326,3619
327,464,3918
328,349,596
329,771,1905
330,660,281
331,764,424
332,955,4366
333,932,4250
334,403,1751
335,346,4758
336,963,1968
337,511,4089
338,147,4179
339,148,2947
340,864,1450
341,711,2332
342,820,2221
343,489,3790
344,929,2811
345,936,4729
346,640,1532
347,551,4883
348,338,2991
