Item_ID,Weight,Value
1,103,1364
2,436,1479
3,861,2557
4,271,776
5,107,4015
6,72,35
7,701,3153
8,21,1956
9,615,1586
10,122,3944
11,467,3074
12,215,1022
13,331,3462
14,459,2614
15,88,3844
16,373,1501
17,100,4799
18,872,162
19,664,4298
20,131,1982
21,662,996
22,309,4912
23,770,3343
24,344,4552
25,492,3799
26,414,1276
27,806,1017
28,386,338
29,192,879
30,956,1077
31,277,4888
32,161,3994
33,460,4860
34,314,380
35,22,493
36,253,2063
37,748,3885
38,857,65
39,561,2569
40,475,2028
41,59,2696
42,511,1496
43,682,392
44,476,4515
45,700,4475
46,976,3562
47,783,2279
48,190,3100
49,958,201
50,687,4876
51,958,3105
52,563,4599
53,876,2455
54,567,3646
55,244,805
56,832,2732
57,505,2774
58,131,1571
59,485,2691
60,819,3841
61,647,1029
62,21,503
63,841,4494
64,167,871
65,274,4489
66,388,207
67,601,1485
68,316,864
69,14,2791
70,242,564
71,777,4192
72,346,1758
73,565,1679
74,898,3243
