Item_ID,Weight,Value
1,103,4566
2,436,3447
3,861,1046
4,271,1694
5,107,3437
6,72,563
7,701,2486
8,21,3355
9,615,226
10,122,4894
11,467,960
12,215,4549
13,331,3068
14,459,816
15,88,4755
16,373,4643
17,100,3121
18,872,17
19,664,1244
20,131,2206
21,662,2525
22,309,1070
23,770,3445
24,344,2566
25,492,1061
26,414,2328
27,806,3421
28,386,302
29,192,4277
30,956,607
31,277,3171
32,161,700
33,460,1140
34,314,191
35,22,2301
36,253,981
37,748,2976
38,857,1185
39,561,3328
40,475,3395
41,59,128
42,511,2066
43,682,1817
44,476,570
45,700,1896
46,976,2734
47,783,3864
48,190,4722
49,958,4015
50,687,2902
51,958,1687
52,563,3010
53,876,155
54,567,2538
55,244,1410
56,832,4058
57,505,785
58,131,3176
59,485,4342
60,819,2807
61,647,538
62,21,1842
63,841,2456
64,167,525
65,274,2951
66,388,4132
67,601,4781
68,316,4116
69,14,2369
70,242,3848
71,777,4496
72,346,2702
73,565,972
74,898,1167
75,340,4930
76,92,2775
77,367,1983
78,956,854
79,455,4147
80,428,3737
81,509,3770
82,776,575
83,943,3262
84,35,1149
85,206,1716
86,81,4778
87,932,4934
88,562,3855
89,872,2492
90,388,2661
91,2,3125
92,390,3052
93,566,5
94,106,4870
95,772,877
96,822,992
97,477,4143
98,703,4365
99,402,4466
100,730,636
101,556,1694
102,162,1683
103,202,4753
104,958,120
105,996,831
106,270,3676
107,863,1370
108,816,741
109,271,117
110,456,2839
111,462,1151
112,727,1932
113,252,1013
114,702,1665
115,296,1082
116,725,4730
117,720,513
118,749,2850
119,338,560
120,879,3673
121,53,4584
122,792,4993
123,922,3344
124,217,4071
125,764,4800
126,188,1471
127,380,581
128,493,2295
129,41,3148
130,157,4250
131,15,1680
132,813,3507
133,65,2745
134,857,3357
135,839,4046
136,521,1244
137,344,3119
138,129,2142
139,648,3060
140,472,4549
141,63,2960
142,139,2266
143,499,2480
144,593,4647
145,392,1636
146,675,1758
147,419,4453
148,289,2071
149,379,2850
150,773,3252
151,490,3731
152,231,2490
153,41,1632
154,28,2817
155,135,1016
156,201,1349
157,840,4612
158,780,3088
159,930,2840
160,33,336
161,48,4593
162,503,896
163,407,3547
164,574,852
165,728,1688
166,805,1932
167,99,3747
168,684,2428
169,872,1569
170,726,4001
171,987,2739
172,547,3499
173,961,3914
174,739,1067
175,613,4381
176,943,2445
177,462,4108
178,643,3374
179,769,3970
180,5,2547
181,218,754
182,503,2083
183,767,2775
184,398,2897
185,871,4186
186,795,776
187,393,1626
188,207,3070
189,15,418
190,858,115
191,554,617
192,892,3975
193,461,3268
194,691,826
195,575,1517
196,864,3147
197,743,413
198,241,729
199,564,3349
200,96,2809
201,900,676
202,734,3466
203,485,2505
204,407,2968
205,231,2787
206,749,1123
207,655,4080
208,171,1572
209,541,2144
210,36,1688
211,525,4133
212,160,3852
213,839,3441
214,699,3767
215,243,2327
216,86,2915
217,796,4969
218,578,3953
219,682,596
220,557,729
221,574,1366
222,953,4493
223,646,699
224,796,396
225,28,4172
226,620,4361
227,556,2503
228,340,1820
229,798,718
230,958,2783
231,331,4947
232,640,3578
233,506,144
234,348,4981
235,473,3141
236,231,4492
237,190,2939
238,225,3637
239,385,3223
240,377,1168
241,283,2617
242,958,1063
243,633,2157
244,628,2983
245,973,3295
246,745,4730
247,259,1157
248,359,733
249,710,4331
250,456,4847
251,411,954
252,649,2540
253,318,3325
254,677,3302
255,225,1543
256,819,1192
257,234,2994
258,684,2682
259,664,1218
260,975,1541
261,827,3237
262,374,2387
263,672,3720
264,608,1389
265,472,1857
266,233,1366
267,692,500
268,113,1681
269,830,511
270,497,4313
271,442,1325
272,564,1156
273,268,1828
274,510,3142
275,807,3487
276,386,1811
277,387,2924
278,113,2215
279,613,4187
280,625,714
281,952,3603
282,81,4135
283,699,3523
284,113,4269
