Item_ID,Weight,Value
1,103,864
2,436,2791
3,861,564
4,271,4192
5,107,1758
6,72,1679
7,701,3243
8,21,4637
9,615,1060
10,122,1723
11,467,3315
12,215,3158
13,331,2626
14,459,2730
15,88,1598
16,373,3061
17,100,2694
18,872,4892
19,664,3628
20,131,1364
21,662,1982
22,309,1664
23,770,1530
24,344,2039
25,492,3303
26,414,2238
27,806,1307
28,386,4030
29,192,2676
30,956,1283
31,277,710
32,161,4745
33,460,4414
34,314,3749
35,22,4780
36,253,664
37,748,1999
38,857,3446
39,561,3744
40,475,1496
41,59,3305
42,511,3764
43,682,1854
44,476,4660
45,700,1292
46,976,3582
47,783,3458
48,190,1637
49,958,3697
50,687,3000
51,958,3153
52,563,699
53,876,2161
54,567,4098
55,244,4738
56,832,855
57,505,3475
58,131,1708
59,485,2778
60,819,1734
61,647,4932
62,21,3511
63,841,203
64,167,3256
65,274,4219
66,388,4497
67,601,767
68,316,4390
69,14,2328
70,242,2932
71,777,198
72,346,1931
73,565,3583
74,898,609
75,340,3273
76,92,1148
77,367,4283
78,956,3398
79,455,2512
80,428,1795
81,509,660
82,776,2812
83,943,1370
84,35,1987
85,206,147
86,81,3220
87,932,2912
88,562,1735
89,872,1844
90,388,489
91,2,2977
92,390,1960
93,566,2386
94,106,2920
95,772,4737
96,822,1803
97,477,4062
98,703,3370
99,402,263
100,730,624
101,556,1017
102,162,3644
103,202,4977
104,958,2050
105,996,3724
106,270,4549
107,863,3109
108,816,4091
109,271,2057
110,456,3171
111,462,1683
112,727,2256
113,252,1155
114,702,4500
115,296,3192
116,725,1697
117,720,3992
118,749,4724
119,338,4683
120,879,1649
121,53,1446
122,792,4200
123,922,3924
124,217,254
125,764,3184
126,188,2558
127,380,99
128,493,2201
129,41,2962
130,157,4974
131,15,4434
132,813,3778
133,65,2870
134,857,3235
135,839,3792
136,521,957
137,344,4068
138,129,161
139,648,4494
140,472,1301
141,63,4912
142,139,3988
143,499,1528
144,593,1219
145,392,4497
146,675,4736
147,419,3105
148,289,2736
149,379,4556
150,773,955
151,490,4566
152,231,3447
153,41,1046
154,28,1694
155,135,3437
156,201,563
157,840,2486
158,780,3355
159,930,226
160,33,4894
161,48,960
162,503,4549
163,407,3068
164,574,816
165,728,4755
166,805,4643
167,99,3121
168,684,17
169,872,1244
170,726,2206
171,987,2525
172,547,1070
173,961,3445
174,739,2566
175,613,1061
176,943,2328
177,462,3421
178,643,302
179,769,4277
180,5,607
181,218,3171
182,503,700
183,767,1140
184,398,191
185,871,2301
186,795,981
187,393,2976
188,207,1185
189,15,3328
190,858,3395
191,554,128
192,892,2066
193,461,1817
194,691,570
