Item_ID,Weight,Value
1,103,237
2,436,4444
3,861,4726
4,271,1541
5,107,3944
6,72,364
7,701,2369
8,21,286
9,615,149
10,122,4038
11,467,4552
12,215,1767
13,331,4896
14,459,1013
15,88,2832
16,373,2508
17,100,1524
18,872,2786
19,664,2557
20,131,3726
21,662,4577
22,309,1602
23,770,2409
24,344,341
25,492,2818
26,414,2497
27,806,4931
28,386,1726
29,192,1690
30,956,3268
31,277,4407
32,161,262
33,460,1443
34,314,406
35,22,2191
36,253,4438
37,748,244
38,857,4586
39,561,4108
40,475,561
41,59,4138
42,511,2726
43,682,594
44,476,1827
45,700,3230
46,976,3288
47,783,4074
48,190,134
49,958,3139
50,687,3920
51,958,73
52,563,4495
53,876,4226
54,567,2979
55,244,4362
56,832,1986
57,505,793
58,131,4260
59,485,95
60,819,1134
61,647,4918
62,21,238
63,841,2947
64,167,2531
65,274,1961
66,388,1049
67,601,2530
68,316,2965
69,14,964
70,242,537
71,777,4224
72,346,3680
73,565,4188
74,898,3725
75,340,543
76,92,846
77,367,3604
78,956,3037
79,455,2495
80,428,4486
81,509,2720
82,776,1885
83,943,4139
84,35,4350
85,206,3202
86,81,2711
87,932,1954
88,562,4738
89,872,3851
90,388,690
91,2,1951
92,390,457
93,566,2131
94,106,3977
95,772,4245
96,822,1180
97,477,4286
98,703,3566
99,402,883
100,730,400
101,556,609
102,162,1639
103,202,2149
104,958,1383
105,996,1404
106,270,820
107,863,3293
108,816,820
109,271,420
110,456,4220
111,462,4518
112,727,3303
113,252,1509
114,702,768
115,296,2045
116,725,2140
117,720,3030
118,749,1550
119,338,1765
120,879,2646
121,53,3717
122,792,4606
123,922,4482
124,217,2294
125,764,4838
126,188,2709
127,380,901
128,493,3085
129,41,2010
130,157,242
131,15,2386
132,813,4269
133,65,672
134,857,164
135,839,465
136,521,3043
137,344,4593
138,129,4796
139,648,2443
140,472,4799
141,63,2356
142,139,4279
143,499,4725
144,593,2558
145,392,546
146,675,4720
147,419,3836
148,289,594
149,379,4840
150,773,3805
151,490,1460
152,231,3494
153,41,2602
154,28,2445
155,135,2673
156,201,4201
157,840,17
158,780,3192
159,930,393
160,33,425
161,48,572
162,503,3632
163,407,1121
164,574,242
165,728,3898
166,805,4096
167,99,2280
168,684,789
169,872,715
170,726,4855
171,987,2850
172,547,776
173,961,4027
174,739,2248
175,613,79
176,943,3927
177,462,856
178,643,2149
179,769,1032
180,5,4941
181,218,3272
182,503,3577
183,767,4183
184,398,3457
185,871,3507
186,795,408
187,393,2712
188,207,3089
189,15,1669
190,858,148
191,554,4328
192,892,3898
193,461,1951
194,691,366
195,575,1675
196,864,4532
197,743,4495
198,241,2547
199,564,563
200,96,3563
201,900,2490
202,734,773
203,485,2038
204,407,3424
205,231,2568
206,749,1574
207,655,3695
208,171,3292
209,541,1247
210,36,3720
211,525,3840
212,160,360
213,839,2377
214,699,3010
215,243,2994
216,86,963
217,796,3633
218,578,1828
219,682,1614
220,557,1641
221,574,2217
222,953,4313
223,646,378
224,796,4215
225,28,4286
226,620,370
227,556,2197
228,340,3748
229,798,652
230,958,770
231,331,2422
232,640,781
233,506,1717
234,348,3984
235,473,1312
236,231,3360
237,190,523
238,225,522
239,385,4879
240,377,2321
241,283,936
242,958,2231
243,633,4041
244,628,4584
245,973,4942
246,745,3698
247,259,2838
248,359,4084
249,710,2462
250,456,3244
251,411,3360
252,649,686
253,318,2161
254,677,3989
255,225,4067
256,819,1568
257,234,39
258,684,2545
259,664,4876
260,975,1257
261,827,2991
262,374,2197
263,672,3469
264,608,2709
265,472,302
266,233,647
267,692,4759
268,113,1760
269,830,4352
270,497,598
271,442,662
272,564,4331
273,268,1369
274,510,2582
275,807,3869
276,386,3538
277,387,4866
278,113,4309
279,613,4559
280,625,283
281,952,3679
282,81,1487
283,699,4083
284,113,4184
285,2,461
286,642,2326
287,220,3755
288,566,2469
289,855,1725
290,997,1377
291,736,2744
292,225,515
293,385,703
294,403,1654
295,638,2067
296,130,23
297,53,2461
298,684,1305
299,730,3301
300,672,362
301,710,3728
302,416,1285
303,247,515
304,836,449
305,439,1856
306,203,4970
307,184,3563
308,123,2521
309,401,3082
310,767,1429
311,294,3968
312,280,923
313,837,3138
314,884,2160
315,610,2548
316,198,2980
317,982,2282
318,907,2650
319,511,314
320,752,2614
321,144,3084
322,609,2257
323,201,1038
324,124,3490
325,187,2635
326,326,3984
327,464,1779
328,349,3896
329,771,1125
330,660,698
331,764,2180
332,955,1405
333,932,1044
334,403,1930
335,346,1014
336,963,227
337,511,1829
338,147,4918
339,148,2024
340,864,4967
341,711,2453
342,820,2086
343,489,4284
344,929,1081
345,936,2321
346,640,3191
347,551,2631
348,338,2564
349,872,3293
350,641,4622
351,779,3587
352,988,4432
353,953,2948
354,473,3960
355,946,2814
356,151,2584
357,415,162
358,990,594
359,298,3260
360,611,4156
361,263,2963
362,764,3889
363,144,3391
364,346,4502
365,624,664
366,572,1133
367,881,542
368,2,2975
369,897,868
370,304,2067
371,254,432
372,652,4836
373,453,4279
374,37,1207
375,160,2529
376,9,1170
377,233,831
378,99,1652
379,659,1137
380,816,2811
381,208,476
382,131,2811
383,404,1327
384,152,1020
385,54,1837
386,120,4257
387,673,2449
388,920,4294
389,628,1284
390,587,660
391,625,2011
392,968,399
393,420,1734
394,422,2126
395,104,2172
396,852,75
397,254,4698
398,227,3472
399,112,837
400,510,500
401,473,138
402,99,2098
403,153,3697
404,861,1886
405,914,2758
406,896,3921
407,878,1901
408,338,2611
409,706,3987
410,822,1450
411,163,547
412,720,4677
413,957,2004
414,681,2097
415,996,704
416,161,2404
417,580,1626
418,801,3332
419,398,4734
420,277,2979
421,816,4737
422,916,2840
423,504,3385
424,896,2660
425,392,1862
426,135,2857
427,195,686
428,401,4284
429,640,1620
430,33,4644
431,688,1432
432,460,876
433,955,4714
434,883,2462
435,470,1366
436,375,1244
437,22,4999
438,750,163
439,670,1975
440,38,3292
441,230,270
442,365,632
443,563,906
444,438,3472
445,776,3254
446,283,2015
447,27,1642
448,226,205
449,277,582
450,798,841
451,609,1720
452,284,2644
453,879,2298
454,960,875
455,481,690
456,453,4001
457,829,3142
458,816,1423
459,659,672
460,516,1172
461,547,3727
462,192,944
463,49,1450
464,512,3738
465,17,2540
466,172,3960
467,220,4992
468,158,4261
469,477,2362
470,46,3653
471,373,3671
472,518,1754
473,99,2353
474,892,1939
475,745,371
476,37,4949
477,280,4480
478,349,1932
479,497,425
480,302,4725
481,181,895
482,607,598
483,99,3063
484,700,2337
485,993,4689
486,116,1688
487,191,573
488,253,2091
489,981,3670
490,928,4273
491,983,4625
492,161,1634
493,256,1518
494,323,4294
495,128,2658
496,18,3649
497,793,4949
498,735,3589
499,566,1538
500,570,3138
501,323,98
502,872,3216
503,686,4531
504,792,4733
505,626,3751
506,288,3158
507,943,4684
508,854,344
509,663,4667
510,962,611
511,639,1728
512,155,2291
513,490,1855
514,386,2609
515,986,2080
516,785,2325
517,104,4628
518,929,1178
519,393,1092
520,811,4980
521,246,2792
522,176,1750
