Item_ID,Weight,Value
1,103,4666
2,436,3610
3,861,3554
4,271,1454
5,107,4834
6,72,3357
7,701,516
8,21,39
9,615,3343
10,122,887
11,467,2845
12,215,2205
13,331,1099
14,459,1824
15,88,3202
16,373,3156
17,100,3094
18,872,3531
19,664,3779
20,131,2897
21,662,3454
22,309,3512
23,770,989
24,344,4117
25,492,4965
26,414,4027
27,806,4180
28,386,1683
29,192,4666
30,956,3964
31,277,934
32,161,3599
33,460,3234
34,314,1981
35,22,1856
36,253,3057
37,748,793
38,857,792
39,561,1810
40,475,2256
41,59,3611
42,511,1608
43,682,985
44,476,3677
45,700,3381
46,976,520
47,783,591
48,190,1051
49,958,3634
50,687,4445
51,958,960
52,563,693
53,876,3900
54,567,4474
55,244,2947
56,832,527
57,505,3225
58,131,2254
59,485,3345
60,819,3966
61,647,1876
62,21,1764
63,841,521
64,167,1017
65,274,117
66,388,2434
67,601,584
68,316,395
69,14,3789
70,242,2769
71,777,4168
72,346,3861
73,565,274
74,898,2014
75,340,4434
76,92,1390
77,367,3567
78,956,4703
79,455,166
80,428,1568
81,509,729
82,776,2044
83,943,4198
84,35,3497
85,206,779
86,81,214
87,932,3763
88,562,1577
89,872,2449
90,388,2937
91,2,3118
92,390,592
93,566,2721
94,106,714
95,772,936
96,822,4338
97,477,2
98,703,2849
99,402,4045
100,730,1950
101,556,918
102,162,3175
103,202,2242
104,958,90
105,996,1710
106,270,2170
107,863,4239
108,816,3042
109,271,106
110,456,887
111,462,428
112,727,1896
113,252,317
114,702,635
115,296,1926
116,725,2057
117,720,3145
118,749,2271
119,338,1440
120,879,553
121,53,716
122,792,3912
123,922,1714
124,217,3390
125,764,1108
126,188,4207
127,380,251
128,493,2431
129,41,2055
130,157,459
131,15,208
132,813,900
133,65,3462
134,857,3386
135,839,22
136,521,410
137,344,895
138,129,515
139,648,4905
140,472,4970
141,63,4110
142,139,2135
143,499,3596
144,593,2957
145,392,1561
146,675,1267
147,419,2170
148,289,3639
149,379,750
150,773,3428
151,490,4781
152,231,1928
153,41,3805
154,28,3703
155,135,2357
156,201,4791
157,840,2336
158,780,307
159,930,3666
160,33,1990
161,48,662
162,503,4645
163,407,312
164,574,2921
165,728,1083
166,805,2972
167,99,755
168,684,4131
169,872,4541
170,726,353
171,987,903
172,547,3889
173,961,159
174,739,1978
175,613,957
176,943,2072
177,462,404
178,643,4612
179,769,2780
180,5,1388
181,218,3454
182,503,956
183,767,1713
184,398,4704
185,871,1274
186,795,3812
187,393,2626
188,207,2383
189,15,1442
190,858,2980
191,554,1798
192,892,4391
193,461,4010
194,691,4851
195,575,1395
196,864,4282
197,743,1270
198,241,4733
199,564,3715
200,96,530
201,900,3624
202,734,2959
203,485,2915
204,407,4890
205,231,3592
206,749,2148
207,655,4574
208,171,3370
209,541,940
210,36,526
211,525,2
212,160,375
213,839,2341
214,699,4006
215,243,3053
216,86,4649
217,796,2366
218,578,1526
219,682,4477
220,557,1647
221,574,14
222,953,4600
223,646,2279
224,796,3156
225,28,130
226,620,3815
227,556,4934
228,340,3217
229,798,2939
230,958,3929
231,331,2041
232,640,28
233,506,2114
234,348,1253
235,473,4357
236,231,2047
237,190,4556
238,225,4024
239,385,4397
240,377,3375
241,283,3467
242,958,3082
243,633,3779
244,628,630
245,973,270
246,745,2640
247,259,1994
248,359,2892
249,710,4958
250,456,3433
251,411,1281
252,649,2361
253,318,576
254,677,1308
255,225,3193
256,819,3179
257,234,2735
258,684,2213
259,664,2353
260,975,3569
261,827,1656
262,374,1580
263,672,2204
264,608,1391
265,472,1743
266,233,1926
267,692,620
268,113,1275
269,830,957
270,497,1940
271,442,3954
272,564,2382
273,268,969
274,510,1317
275,807,1044
276,386,282
277,387,2845
278,113,1059
279,613,4294
280,625,2533
281,952,3829
282,81,1009
283,699,1230
284,113,1036
285,2,4586
286,642,276
287,220,2741
288,566,2290
289,855,1240
290,997,126
291,736,4066
292,225,4313
293,385,3869
294,403,1209
295,638,3250
296,130,919
297,53,3924
298,684,4404
299,730,1970
300,672,2794
301,710,892
302,416,4471
303,247,2034
304,836,1365
305,439,129
306,203,1015
307,184,1800
308,123,4613
309,401,1519
310,767,4182
311,294,1199
312,280,3874
313,837,2475
314,884,3486
315,610,4050
316,198,3720
317,982,303
318,907,3953
319,511,4684
320,752,987
321,144,1864
322,609,4441
323,201,4910
324,124,3073
325,187,3125
326,326,1328
327,464,2409
328,349,3674
329,771,3292
330,660,4034
331,764,704
332,955,575
333,932,3233
334,403,4784
335,346,2633
336,963,3829
337,511,3231
338,147,489
339,148,1348
340,864,3682
341,711,3174
342,820,4590
343,489,1668
344,929,1638
345,936,4115
346,640,3554
347,551,1001
348,338,851
349,872,1389
350,641,3713
351,779,1368
352,988,822
353,953,455
354,473,1625
355,946,2773
356,151,3727
357,415,3148
358,990,4090
359,298,4807
360,611,2191
361,263,917
362,764,3987
363,144,2876
364,346,1441
365,624,4401
366,572,736
367,881,3569
368,2,3339
369,897,3016
370,304,2890
371,254,962
372,652,2990
373,453,3849
374,37,1027
375,160,3866
376,9,2864
377,233,2502
378,99,1948
379,659,1178
380,816,4761
381,208,12
382,131,4400
383,404,3365
384,152,3023
385,54,3372
386,120,2831
387,673,43
388,920,944
389,628,2391
390,587,2546
391,625,2412
392,968,4987
393,420,1005
394,422,21
395,104,407
396,852,1015
397,254,4432
398,227,1839
399,112,3189
400,510,715
401,473,4147
402,99,3855
403,153,4420
404,861,4885
405,914,141
406,896,4566
407,878,4883
408,338,964
409,706,373
410,822,3636
411,163,2542
412,720,3611
413,957,1693
414,681,106
415,996,1682
416,161,4098
417,580,4017
418,801,2637
419,398,2138
420,277,3417
421,816,4446
422,916,3531
423,504,1287
424,896,3180
425,392,3655
426,135,2360
427,195,445
428,401,36
429,640,1476
430,33,3958
431,688,1799
432,460,1846
433,955,1409
434,883,1709
435,470,2939
436,375,1301
437,22,1244
438,750,3977
439,670,3098
440,38,4617
441,230,10
442,365,2426
443,563,1661
444,438,2632
445,776,4816
446,283,1073
447,27,3226
448,226,4955
449,277,1317
450,798,4146
451,609,3684
452,284,3274
453,879,146
454,960,3041
455,481,1463
456,453,4677
457,829,1585
458,816,483
459,659,3180
460,516,1250
461,547,4769
462,192,631
463,49,662
464,512,3504
465,17,2853
466,172,2467
467,220,988
468,158,1547
469,477,650
470,46,969
471,373,2638
472,518,1101
473,99,441
474,892,770
475,745,1344
476,37,4359
477,280,3730
478,349,3907
479,497,1578
480,302,4009
481,181,3352
482,607,4796
483,99,2350
484,700,3603
485,993,1242
486,116,1126
487,191,2602
488,253,1191
489,981,4132
490,928,4840
491,983,4449
492,161,73
493,256,1915
494,323,2473
495,128,3047
496,18,708
497,793,1805
498,735,3714
499,566,2565
500,570,2476
501,323,3611
502,872,4256
503,686,2824
504,792,1736
505,626,1586
506,288,67
507,943,3062
508,854,2429
509,663,4154
510,962,342
511,639,2775
512,155,2818
513,490,2662
514,386,1233
515,986,3875
516,785,2402
517,104,1495
518,929,4212
519,393,662
520,811,3884
521,246,3620
522,176,1869
523,39,2335
524,477,3375
525,682,1017
526,759,4407
527,538,208
528,867,2666
529,818,2494
530,921,633
531,408,2103
532,525,2960
533,828,3084
534,506,4753
535,903,1932
536,825,3720
537,36,2563
538,685,1680
539,20,237
540,321,4444
541,776,4726
542,512,1541
543,400,3944
544,654,364
545,972,2369
546,883,286
547,471,149
548,143,4038
549,92,4552
550,354,1767
551,834,4896
552,800,1013
553,727,2832
554,959,2508
555,854,1524
556,51,2786
557,665,2557
558,698,3726
559,575,4577
560,190,1602
561,125,2409
562,150,341
563,314,2818
564,570,2497
565,342,4931
566,305,1726
567,692,1690
568,682,3268
569,838,4407
570,783,262
571,54,1443
572,444,406
573,613,2191
574,993,4438
575,264,244
576,53,4586
577,572,4108
578,620,561
579,5,4138
580,103,2726
581,196,594
582,774,1827
583,877,3230
584,992,3288
585,884,4074
586,350,134
587,47,3139
588,867,3920
589,823,73
590,936,4495
591,820,4226
592,656,2979
593,269,4362
594,370,1986
595,636,793
596,106,4260
597,670,95
598,659,1134
599,657,4918
600,120,238
601,831,2947
602,787,2531
603,604,1961
604,58,1049
605,951,2530
606,346,2965
607,741,964
608,474,537
609,117,4224
610,830,3680
611,791,4188
612,127,3725
613,393,543
614,908,846
615,641,3604
616,58,3037
617,634,2495
618,513,4486
619,751,2720
620,802,1885
621,96,4139
622,638,4350
623,118,3202
624,560,2711
625,601,1954
626,488,4738
627,237,3851
628,885,690
629,897,1951
630,272,457
631,189,2131
632,999,3977
633,704,4245
634,447,1180
635,581,4286
636,790,3566
637,861,883
638,247,400
639,963,609
640,76,1639
641,154,2149
642,656,1383
643,435,1404
644,997,820
645,86,3293
646,697,820
647,285,420
648,974,4220
649,220,4518
650,69,3303
651,47,1509
652,94,768
653,750,2045
654,958,2140
655,453,3030
656,204,1550
657,912,1765
658,218,2646
659,474,3717
660,432,4606
661,341,4482
662,551,2294
663,612,4838
664,289,2709
665,254,901
666,734,3085
667,357,2010
668,23,242
669,762,2386
670,522,4269
671,758,672
672,837,164
673,100,465
674,802,3043
675,180,4593
676,223,4796
677,906,2443
678,762,4799
679,659,2356
680,442,4279
681,608,4725
682,769,2558
683,325,546
684,516,4720
685,16,3836
686,792,594
687,336,4840
688,759,3805
689,258,1460
690,497,3494
691,988,2602
692,896,2445
693,160,2673
694,475,4201
695,852,17
696,664,3192
697,908,393
698,690,425
699,675,572
700,380,3632
701,545,1121
702,929,242
703,957,3898
704,691,4096
705,427,2280
706,613,789
707,268,715
708,835,4855
709,577,2850
710,417,776
711,168,4027
712,842,2248
713,43,79
714,556,3927
715,285,856
716,397,2149
717,12,1032
718,607,4941
719,302,3272
720,898,3577
721,253,4183
722,499,3457
723,754,3507
724,35,408
725,727,2712
726,849,3089
727,90,1669
728,776,148
729,605,4328
730,922,3898
731,970,1951
732,602,366
733,418,1675
734,115,4532
735,617,4495
736,903,2547
737,196,563
738,826,3563
739,501,2490
740,626,773
741,493,2038
742,75,3424
743,413,2568
744,376,1574
745,420,3695
746,729,3292
747,277,1247
748,761,3720
749,676,3840
750,394,360
751,869,2377
752,457,3010
753,920,2994
754,192,963
755,739,3633
756,689,1828
757,99,1614
758,548,1641
759,978,2217
760,999,4313
761,96,378
762,664,4215
763,663,4286
764,190,370
765,736,2197
766,37,3748
767,780,652
768,369,770
769,695,2422
770,525,781
771,279,1717
772,217,3984
773,867,1312
774,873,3360
775,798,523
776,273,522
777,881,4879
778,62,2321
779,596,936
780,880,2231
781,729,4041
782,342,4584
783,397,4942
784,699,3698
785,19,2838
786,177,4084
787,612,2462
788,396,3244
789,445,3360
790,233,686
791,915,2161
792,76,3989
793,265,4067
794,455,1568
795,796,39
796,718,2545
797,735,4876
798,384,1257
799,564,2991
800,851,2197
801,506,3469
802,367,2709
803,144,302
804,885,647
805,69,4759
806,99,1760
807,396,4352
808,25,598
809,948,662
810,891,4331
811,469,1369
812,484,2582
813,565,3869
814,151,3538
815,144,4866
816,569,4309
817,39,4559
818,109,283
819,693,3679
820,42,1487
821,186,4083
822,935,4184
823,398,461
824,223,2326
825,634,3755
826,133,2469
827,163,1725
828,215,1377
829,733,2744
830,235,515
831,843,703
832,658,1654
833,751,2067
834,588,23
835,9,2461
836,74,1305
837,954,3301
838,492,362
839,913,3728
840,253,1285
841,230,515
842,519,449
843,174,1856
844,653,4970
845,168,3563
846,170,2521
847,393,3082
848,946,1429
849,795,3968
850,634,923
851,194,3138
852,517,2160
853,29,2548
854,165,2980
855,422,2282
856,339,2650
857,648,314
858,496,2614
859,365,3084
860,833,2257
861,342,1038
862,500,3490
863,657,2635
864,511,3984
865,327,1779
866,217,3896
867,301,1125
868,132,698
869,804,2180
870,70,1405
871,252,1044
872,415,1930
873,787,1014
874,445,227
875,876,1829
876,182,4918
877,167,2024
878,91,4967
879,714,2453
880,858,2086
881,531,4284
882,39,1081
883,126,2321
884,451,3191
885,173,2631
886,653,2564
887,754,3293
888,220,4622
889,638,3587
890,58,4432
891,660,2948
892,476,3960
893,456,2814
894,829,2584
895,895,162
896,361,594
897,935,3260
898,1,4156
899,387,2963
900,973,3889
901,348,3391
902,190,4502
903,505,664
904,191,1133
905,508,542
906,369,2975
907,409,868
908,824,2067
909,929,432
910,934,4836
911,117,4279
912,134,1207
913,58,2529
914,556,1170
915,685,831
916,672,1652
917,173,1137
918,829,2811
919,815,476
920,149,2811
921,80,1327
922,886,1020
923,213,1837
924,203,4257
925,764,2449
926,229,4294
927,676,1284
928,227,660
929,659,2011
930,532,399
931,441,1734
932,402,2126
933,47,2172
934,233,75
935,305,4698
936,526,3472
937,143,837
938,415,500
939,513,138
940,373,2098
941,566,3697
942,886,1886
943,259,2758
944,656,3921
945,471,1901
946,953,2611
947,971,3987
948,12,1450
949,330,547
950,736,4677
951,784,2004
952,968,2097
953,358,704
954,972,2404
955,408,1626
956,668,3332
957,373,4734
958,8,2979
959,122,4737
960,348,2840
961,676,3385
962,90,2660
963,648,1862
964,698,2857
965,316,686
966,178,4284
967,540,1620
968,732,4644
969,869,1432
970,41,876
971,740,4714
972,704,2462
973,923,1366
974,502,1244
975,959,4999
976,145,163
977,201,1975
978,929,3292
979,724,270
980,461,632
981,732,906
982,752,3472
983,925,3254
984,909,2015
985,558,1642
986,547,205
987,253,582
988,390,841
989,594,1720
990,883,2644
991,256,2298
992,709,875
993,815,690
994,921,4001
995,450,3142
996,10,1423
997,824,672
998,798,1172
999,242,3727
1000,251,944
1001,877,1450
1002,5,3738
1003,119,2540
1004,801,3960
1005,374,4992
1006,65,4261
1007,146,2362
1008,224,3653
1009,239,3671
1010,177,1754
1011,779,2353
1012,853,1939
1013,282,371
1014,63,4949
1015,217,4480
1016,854,1932
1017,827,425
1018,795,4725
1019,689,895
1020,461,598
1021,929,3063
1022,610,2337
1023,105,4689
1024,99,1688
1025,511,573
1026,385,2091
1027,405,3670
1028,823,4273
1029,518,4625
1030,476,1634
1031,977,1518
1032,709,4294
1033,863,2658
1034,645,3649
1035,870,4949
1036,771,3589
1037,437,1538
1038,23,3138
1039,997,98
1040,565,3216
1041,677,4531
1042,714,4733
1043,458,3751
1044,83,3158
1045,145,4684
1046,85,344
1047,78,4667
1048,457,611
1049,878,1728
1050,1,2291
1051,51,1855
1052,685,2609
1053,717,2080
1054,772,2325
1055,446,4628
1056,449,1178
1057,881,1092
1058,488,4980
1059,800,2792
1060,34,1750
1061,348,2676
1062,95,782
1063,72,3049
1064,551,2106
1065,154,3868
1066,250,4977
1067,674,4543
1068,438,2114
1069,118,3971
1070,771,1992
1071,891,1068
1072,306,1578
1073,268,1012
1074,961,2275
1075,54,4870
1076,236,1815
1077,389,2427
1078,990,4403
1079,734,4875
1080,763,2552
1081,825,3658
1082,401,8
1083,624,2556
1084,767,476
1085,303,2212
1086,919,485
1087,207,4655
1088,229,2286
1089,853,4564
1090,910,3526
1091,578,3340
1092,75,2823
1093,435,4944
1094,103,2925
1095,422,259
1096,704,283
1097,764,1899
1098,738,4136
1099,806,2977
1100,306,2268
1101,98,3201
1102,850,613
1103,798,688
1104,335,3691
1105,859,613
1106,435,2308
1107,447,3014
1108,994,1782
1109,308,2592
1110,249,2697
1111,166,3959
1112,481,575
1113,984,1911
1114,335,3605
1115,542,670
1116,759,4365
1117,106,1284
1118,563,924
1119,81,1126
1120,133,1530
1121,797,1595
1122,900,247
1123,138,3712
1124,184,1561
1125,401,2401
1126,330,2244
1127,785,3865
1128,508,1940
1129,852,3070
1130,984,227
1131,69,3548
1132,546,265
1133,774,1396
1134,53,3558
1135,450,646
1136,205,2991
1137,126,1900
1138,747,2505
1139,43,2773
1140,752,1155
1141,971,588
1142,883,4572
1143,111,1822
1144,761,986
1145,663,4080
